record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],
"1089822305","72520.14","324.0","29","109","546682204","-950508150","4.264","109","20.7",,
"1089822306","72524.67","324.20000000000005","29","110","546682025","-950508833","4.329","110","20.7",,
"1089822307","72529.63","324.4","29","110","546681796","-950509488","4.133","110","20.7",,
"1089822308","72534.05","324.79999999999995","29","112","546681559","-950510120","4.189","112","20.7",,
"1089822309","72539.33","325.0","29","112","546681315","-950510801","4.32","112","20.88",,
"1089822310","72543.82","325.20000000000005","29","113","546681068","-950511397","4.245","113","20.88",,
"1089822311","72548.1","325.6","29","114","546680860","-950511993","4.133","114","20.88",,
"1089822312","72552.92","325.79999999999995","29","115","546680660","-950512601","4.04","115","20.88",,
"1089822313","72556.73","326.0","29","116","546680454","-950513143","4.161","116","20.88",,
"1089822314","72561.22","326.20000000000005","29","117","546680236","-950513751","4.404","117","21.01",,
"1089822315","72565.75","326.4","29","117","546680071","-950514407","4.469","117","21.01",,
"1089822316","72570.5","326.6","29","118","546679865","-950515081","4.609","118","21.01",,
"1089822317","72575.16","326.79999999999995","29","118","546679657","-950515738","4.507","118","21.01",,
"1089822318","72580.05","327.0","29","119","546679446","-950516431","4.665","119","21.01",,
"1089822319","72584.99","327.20000000000005","29","119","546679236","-950517110","4.572","119","21.01",,
"1089822320","72590.05","327.4","29","120","546679018","-950517791","4.563","120","21.09",,
"1089822321","72594.87","327.6","29","121","546678797","-950518449","4.637","121","21.09",,
"1089822322","72599.34","327.79999999999995","29","122","546678590","-950519117","4.768","122","21.09",,
"1089822323","72604.16","328.0","29","122","546678345","-950519780","4.628","122","21.09",,
"1089822324","72609.4","328.20000000000005","29","123","546678103","-950520484","4.609","123","21.15",,
"1089822325","72613.96","328.4","29","124","546677935","-950521136","4.18","124","21.15",,
"1089822326","72618.39","328.6","29","126","546677776","-950521791","4.022","126","21.15",,
"1089822327","72622.92","329.0","29","127","546677603","-950522449","4.133","127","21.15",,
"1089822328","72627.9","329.20000000000005","29","128","546677394","-950523120","4.432","128","21.15",,
"1089822329","72632.48","329.4","29","129","546677214","-950523792","4.684","129","21.58",,
"1089822330","72637.58","329.79999999999995","29","130","546677026","-950524522","4.824","130","21.58",,
"1089822331","72642.92","329.79999999999995","29","132","546676856","-950525331","5.291","132","21.58",,
"1089822332","72648.78","330.0","29","132","546676648","-950526233","6.046","132","21.58",,
"1089822333","72655.5","330.0","29","133","546676417","-950527234","6.662","133","21.58",,
"1089822334","72663.0","330.0","29","134","546676145","-950528310","7.269","134","21.58",,
"1089822335","72670.71","330.0","29","135","546675916","-950529462","7.67","135","22.26",,
"1089822336","72678.97","329.79999999999995","29","136","546675708","-950530693","7.847","136","22.26",,
"1089822337","72687.42","329.6","29","136","546675453","-950531942","7.866","136","22.26",,
"1089822338","72696.0","329.4","29","137","546675195","-950533193","8.034","137","22.26",,
"1089822339","72704.21","329.20000000000005","29","137","546674884","-950534369","7.81","137","22.32",,
