record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1081806000","31318.9","108.60000000000002","0","117","117","25.26","567268300","-628855742","13.138",,
"1081806001","31332.04","107.79999999999995","0","114","114","25.26","567268307","-628857845","13.492",,
"1081806002","31345.75","107.0","0","113","113","25.26","567268314","-628860020","13.688",,
"1081806003","31359.76","106.20000000000005","0","110","110","24.72","567268261","-628862228","13.875",,
"1081806004","31373.72","105.20000000000005","0","110","110","24.72","567268211","-628864448","14.108",,
"1081806005","31388.11","104.20000000000005","0","107","107","24.72","567268178","-628866728","14.379",,
"1081806006","31402.88","102.79999999999995","0","106","106","24.72","567268163","-628869061","14.705",,
"1081806007","31417.71","101.79999999999995","0","105","105","24.72","567268145","-628871422","15.069",,
"1081806008","31433.26","100.60000000000002","0","104","104","23.56","567268106","-628873877","15.424",,
"1081806009","31448.74","99.20000000000005","0","104","104","23.56","567268100","-628876344","15.741",,
"1081806010","31465.05","97.79999999999995","0","104","104","23.56","567268087","-628878919","16.086",,
"1081806011","31481.2","96.39999999999998","0","105","105","23.56","567268079","-628881480","16.273",,
"1081806012","31497.66","94.79999999999995","0","105","105","23.56","567268054","-628884085","16.45",,
"1081806013","31514.29","93.39999999999998","0","105","105","22.01","567268038","-628886731","16.749",,
"1081806014","31531.38","91.79999999999995","0","105","105","22.01","567268000","-628889435","16.889",,
"1081806015","31548.54","89.79999999999995","0","105","105","22.01","567267984","-628892147","17.084",,
"1081806016","31565.76","88.20000000000005","0","105","105","22.01","567267972","-628894871","17.262",,
"1081806017","31582.77","86.79999999999995","0","104","104","21.36","567267950","-628897575","17.252",,
"1081806018","31600.0","85.39999999999998","0","104","104","21.36","567267893","-628900309","17.262",,
"1081806019","31617.58","83.79999999999995","0","104","104","21.36","567267763","-628903088","17.448",,
"1081806020","31635.36","82.20000000000005","0","105","105","21.36","567267519","-628905874","17.504",,
"1081806021","31652.65","80.79999999999995","0","105","105","21.36","567267060","-628908549","17.383",,
"1081806022","31669.85","79.20000000000005","0","105","105","21.36","567266372","-628911084","17.075",,
"1081806023","31686.74","77.39999999999998","0","105","105","21.36","567265447","-628913398","16.683",,
"1081806024","31703.15","76.0","0","105","105","20.54","567264441","-628915545","16.431",,
"1081806025","31719.45","74.60000000000002","0","105","105","20.54","567263412","-628917623","16.086",,
"1081806026","31735.27","73.39999999999998","0","104","104","20.54","567262411","-628919643","15.76",,
"1081806027","31750.52","72.20000000000005","0","104","104","20.54","567261431","-628921591","15.386",,
"1081806028","31765.57","70.79999999999995","0","103","103","20.54","567260485","-628923528","15.097",,
"1081806029","31780.58","69.79999999999995","0","103","103","20.54","567259573","-628925476","14.929",,
"1081806030","31795.48","68.79999999999995","0","102","102","20.54","567258697","-628927446","14.817",,
"1081806031","31810.02","68.0","0","100","100","20.54","567257920","-628929430","14.668",,
"1081806032","31824.01","67.20000000000005","1","100","100","20.54","567257154","-628931358","14.435",,
"1081806033","31838.49","66.39999999999998","1","100","100","20.54","567256348","-628933300","14.323",,
"1081806034","31852.57","65.39999999999998","1","100","100","20.54","567255533","-628935188","14.276",,
"1081806035","31866.6","64.39999999999998","1","100","100","20.54","567254691","-628937042","14.183",,
"1081806036","31880.49","63.60000000000002","0","99","99","20.54","567253753","-628938763","14.071",,
"1081806037","31894.82","62.799999999999955","1","99","99","20.54","567252797","-628940512","14.089",,
"1081806038","31909.24","61.799999999999955","1","99","99","20.54","567251811","-628942229","14.22",,
"1081806039","31923.18","60.60000000000002","1","99","99","20.54","567250734","-628943775","14.388",,
"1081806040","31937.46","59.60000000000002","1","99","99","20.54","567249606","-628945326","14.705",,
"1081806041","31951.96","58.39999999999998","1","99","99","20.54","567248379","-628946787","14.938",,
"1081806042","31967.07","57.0","1","99","99","20.54","567247075","-628948255","15.2",,
"1081806043","31982.32","55.60000000000002","1","100","100","20.54","567245774","-628949713","14.798",,
"1081806044","31996.38","54.200000000000045","1","100","100","20.54","567244575","-628951062","13.688",,
"1081806045","32009.97","52.799999999999955","1","99","99","20.54","567243437","-628952365","12.979",,
"1081806046","32022.31","51.200000000000045","1","99","99","20.54","567242386","-628953555","12.345",,
"1081806047","32033.59","49.60000000000002","1","100","100","20.54","567241426","-628954677","11.458",,
"1081806048","32044.27","48.200000000000045","1","100","100","20.54","567240511","-628955715","10.581",,
"1081806049","32054.35","46.60000000000002","1","98","98","20.54","567239707","-628956811","9.909",,
"1081806050","32063.99","44.799999999999955","1","98","98","20.54","567239159","-628958116","9.527",,
"1081806051","32073.16","43.39999999999998","1","97","97","20.54","567238865","-628959554","9.62",,
"1081806052","32082.84","41.799999999999955","1","96","96","20.54","567238788","-628961121","9.489",,
"1081806053","32093.18","40.60000000000002","1","96","96","20.54","567239027","-628962678","9.545",,
"1081806054","32102.66","39.200000000000045","1","95","95","20.54","567239523","-628964025","10.18",,
"1081806055","32111.08","37.799999999999955","1","94","94","20.54","567239992","-628965222","9.424",,
"1081806056","32121.83","36.60000000000002","1","91","91","20.54","567241059","-628966053","10.077",,
"1081806057","32132.94","35.60000000000002","1","90","90","20.54","567242221","-628966414","10.04",,
"1081806058","32144.69","34.39999999999998","1","89","89","20.54","567243454","-628966091","10.749",,
"1081806059","32154.97","33.60000000000002","1","87","87","20.54","567244489","-628965560","10.198",,
"1081806060","32165.22","33.0","1","88","88","20.54","567245449","-628964798","10.133",,
"1081806061","32175.63","32.39999999999998","1","88","88","20.54","567246349","-628963795","10.609",,
"1081806062","32186.47","32.0","1","88","88","20.54","567247274","-628962694","11.104",,
"1081806063","32198.64","31.799999999999955","1","91","91","20.54","567248270","-628961509","11.43",,
"1081806064","32210.62","31.600000000000023","1","92","92","20.54","567249300","-628960362","12.102",,
"1081806065","32222.79","31.600000000000023","1","97","97","19.54","567250334","-628959188","12.233",,
"1081806066","32235.25","31.600000000000023","1","97","97","19.54","567251407","-628958006","12.466",,
"1081806067","32248.27","31.399999999999977","1","101","101","19.54","567252521","-628956796","12.802",,
"1081806068","32261.31","31.200000000000045","1","104","104","19.54","567253673","-628955604","13.39",,
"1081806069","32274.88","30.799999999999955","1","107","107","19.32","567254888","-628954381","13.856",,
"1081806070","32289.43","30.399999999999977","1","109","109","19.32","567256182","-628953144","14.248",,
"1081806071","32303.81","29.799999999999955","1","113","113","19.32","567257522","-628951957","14.742",,
"1081806072","32319.07","29.0","1","113","113","19.32","567258954","-628950789","15.162",,
"1081806073","32334.6","28.0","1","113","113","19.32","567260411","-628949585","15.498",,
"1081806074","32350.23","26.600000000000023","1","113","113","19.57","567261865","-628948362","15.526",,
"1081806075","32365.39","25.399999999999977","1","113","113","19.57","567263252","-628947157","14.882",,
"1081806076","32379.43","24.0","1","113","113","19.57","567264577","-628946020","14.36",,
"1081806077","32393.6","22.600000000000023","1","112","112","19.57","567265861","-628944835","13.725",,
"1081806078","32407.19","21.200000000000045","1","110","110","19.57","567267075","-628943646","13.184",,
"1081806079","32420.63","19.600000000000023","1","110","110","20.53","567268297","-628942562","13.016",,
"1081806080","32432.92","18.0","1","109","109","20.53","567269434","-628941580","12.382",,
"1081806081","32444.66","16.799999999999955","1","106","106","20.53","567270517","-628940661","11.663",,
"1081806082","32455.41","15.399999999999977","1","106","106","20.53","567271538","-628939855","10.964",,
"1081806083","32465.01","14.200000000000045","1","106","106","20.53","567272475","-628939140","10.012",,
"1081806084","32474.14","12.799999999999955","1","106","106","21.56","567273388","-628938557","9.013",,
"1081806085","32482.74","11.199999999999989","1","106","106","21.56","567274312","-628938356","8.034",,
"1081806086","32490.5","10.199999999999989","1","105","105","21.56","567275123","-628938568","7.054",,
"1081806087","32497.18","9.0","1","105","105","21.56","567275731","-628939121","6.177",,
"1081806088","32502.62","8.0","1","105","105","21.56","567276145","-628939686","5.001",,
"1081806089","32506.69","7.0","1","105","105","21.56","567276417","-628940176","4.031",,
"1081806090","32510.34","6.199999999999989","1","104","104","21.46","567276694","-628940643","4.385",,
"1081806091","32514.92","5.399999999999977","1","104","104","21.46","567276967","-628941252","4.581",,
"1081806092","32519.87","4.399999999999977","1","103","103","21.46","567277266","-628941923","5.076",,
"1081806093","32525.6","4.199999999999989","1","103","103","21.46","567277516","-628942763","5.692",,
"1081806094","32532.3","4.0","1","103","103","21.39","567277745","-628943760","6.531",,
"1081806095","32539.18","3.8000000000000114","1","103","103","21.39","567277897","-628944835","7.073",,
"1081806096","32546.79","3.8000000000000114","1","104","104","21.39","567278001","-628946035","7.67",,
"1081806097","32554.67","3.6000000000000227","1","104","104","21.39","567278014","-628947304","8.071",,
"1081806098","32563.31","3.3999999999999773","1","105","105","21.39","567277940","-628948665","8.351",,
"1081806099","32571.79","3.1999999999999886","1","106","106","22.13","567277841","-628949993","8.388",,
"1081806100","32580.17","3.0","1","108","108","22.13","567277703","-628951298","8.342",,
"1081806101","32588.5","3.0","1","109","109","22.13","567277560","-628952596","8.304",,
"1081806102","32596.52","2.8000000000000114","1","110","110","22.13","567277435","-628953866","8.276",,
"1081806103","32605.06","2.8000000000000114","1","112","112","22.13","567277370","-628955215","8.379",,
"1081806104","32613.24","2.8000000000000114","1","114","114","21.84","567277452","-628956514","8.174",,
"1081806105","32621.57","2.8000000000000114","1","115","115","21.84","567277600","-628957813","8.183",,
"1081806106","32629.76","2.8000000000000114","1","116","116","21.84","567277832","-628959071","8.202",,
"1081806107","32637.93","2.8000000000000114","1","117","117","21.84","567278192","-628960261","8.108",,
"1081806108","32645.48","2.8000000000000114","1","117","117","21.84","567278555","-628961311","7.175",,
"1081806109","32651.35","2.6000000000000227","1","118","118","22.43","567278885","-628962124","5.944",,
"1081806110","32656.44","2.3999999999999773","1","118","118","22.43","567279188","-628962757","4.563",,
"1081806111","32660.14","2.3999999999999773","1","118","118","22.43","567279481","-628963171","3.947",,
"1081806112","32663.85","2.1999999999999886","1","117","117","22.43","567279796","-628963552","3.686",,
"1081806113","32667.68","1.8000000000000114","1","117","117","22.43","567280122","-628963915","3.648",,
"1081806114","32671.73","1.6000000000000227","1","116","116","24.4","567280441","-628964334","3.928",,
"1081806115","32675.47","1.1999999999999886","1","115","115","24.4","567280814","-628964570","3.947",,
"1081806116","32679.07","1.0","1","114","114","24.4","567281214","-628964698","3.975",,
"1081806117","32683.5","0.6000000000000227","1","114","114","24.4","567281689","-628964769","4.329",,
"1081806118","32688.35","0.6000000000000227","1","113","113","24.4","567282218","-628964641","4.973",,
"1081806119","32693.91","0.19999999999998863","1","112","112","24.4","567282766","-628964256","5.58",,
"1081806120","32700.06","0.19999999999998863","1","111","111","23.75","567283310","-628963673","6.27",,
"1081806121","32707.1","0.19999999999998863","1","111","111","23.75","567283876","-628962949","6.765",,
"1081806122","32714.42","0.0","1","111","111","23.75","567284485","-628962226","7.175",,
"1081806123","32722.02","0.0","1","111","111","23.75","567285084","-628961434","7.455",,
"1081806124","32729.64","0.0","1","111","111","23.75","567285689","-628960612","7.754",,
"1081806125","32737.52","0.0","1","112","112","22.92","567286355","-628959831","8.034",,
"1081806126","32745.87","0.19999999999998863","1","113","113","22.92","567287063","-628959020","8.314",,
"1081806127","32754.35","0.19999999999998863","1","115","115","22.92","567287782","-628958188","8.398",,
"1081806128","32763.07","0.19999999999998863","1","116","116","22.92","567288560","-628957436","8.584",,
"1081806129","32771.56","0.19999999999998863","1","117","117","22.92","567289327","-628956710","8.463",,
"1081806130","32780.15","0.39999999999997726","1","119","119","22.92","567290110","-628956000","8.472",,
"1081806131","32788.7","0.6000000000000227","1","121","121","22.92","567290905","-628955310","8.528",,
"1081806132","32797.27","0.8000000000000114","1","122","122","22.92","567291726","-628954656","8.594",,
"1081806133","32806.34","1.0","1","124","124","22.92","567292583","-628954004","8.668",,
"1081806134","32815.41","1.1999999999999886","1","124","124","22.92","567293448","-628953323","8.901",,
"1081806135","32824.6","1.3999999999999773","1","127","127","22.76","567294319","-628952620","9.088",,
"1081806136","32834.1","1.3999999999999773","1","128","128","22.76","567295240","-628951985","9.284",,
"1081806137","32843.95","1.3999999999999773","1","129","129","22.76","567296198","-628951361","9.452",,
"1081806138","32853.84","1.3999999999999773","1","130","130","22.76","567297157","-628950736","9.573",,
"1081806139","32863.36","1.3999999999999773","1","130","130","22.65","567298097","-628950131","9.629",,
"1081806140","32873.22","1.3999999999999773","1","131","131","22.65","567299058","-628949454","9.891",,
"1081806141","32883.42","1.1999999999999886","1","131","131","22.65","567300035","-628948716","10.161",,
"1081806142","32893.77","1.0","1","132","132","22.65","567301030","-628947940","10.385",,
"1081806143","32904.81","0.8000000000000114","1","132","132","22.65","567302030","-628947031","10.674",,
"1081806144","32915.81","0.6000000000000227","1","132","132","22.58","567302943","-628945972","10.712",,
"1081806145","32926.47","0.6000000000000227","1","132","132","22.58","567303801","-628944854","10.796",,
"1081806146","32936.93","0.19999999999998863","1","132","132","22.58","567304621","-628943738","10.581",,
"1081806147","32947.26","-0.19999999999998863","1","132","132","22.58","567305401","-628942564","10.478",,
"1081806148","32957.79","-0.39999999999997726","1","132","132","22.58","567306217","-628941414","10.59",,
"1081806149","32968.11","-0.6000000000000227","1","132","132","23.71","567307042","-628940274","10.712",,
"1081806150","32979.31","-0.6000000000000227","1","132","132","23.71","567307908","-628939073","10.833",,
"1081806151","32990.25","-0.8000000000000114","1","133","133","23.71","567308771","-628937922","10.908",,
"1081806152","33000.77","-1.0","1","133","133","23.71","567309592","-628936743","10.936",,
"1081806153","33011.42","-1.0","1","133","133","23.71","567310423","-628935555","10.758",,
"1081806154","33022.58","-1.1999999999999886","1","134","134","24.08","567311282","-628934356","10.693",,
"1081806155","33033.36","-1.1999999999999886","1","134","134","24.08","567312118","-628933166","10.74",,
"1081806156","33044.26","-1.1999999999999886","1","134","134","24.08","567312960","-628931993","10.73",,
"1081806157","33054.85","-1.1999999999999886","1","134","134","24.08","567313786","-628930836","10.749",,
"1081806158","33065.43","-1.1999999999999886","1","134","134","24.08","567314607","-628929662","10.749",,
"1081806159","33076.36","-1.3999999999999773","1","134","134","24.71","567315444","-628928454","10.814",,
"1081806160","33087.11","-1.3999999999999773","1","134","134","24.71","567316276","-628927255","10.805",,
"1081806161","33098.22","-1.6000000000000227","1","134","134","24.71","567317138","-628926063","10.889",,
"1081806162","33109.0","-1.6000000000000227","1","134","134","24.71","567318014","-628924933","10.945",,
"1081806163","33120.02","-1.8000000000000114","1","134","134","24.71","567318934","-628923826","11.02",,
"1081806164","33131.38","-1.8000000000000114","1","133","133","24.74","567319869","-628922693","11.057",,
"1081806165","33142.38","-2.0","1","133","133","24.74","567320792","-628921603","11.076",,
"1081806166","33153.43","-2.1999999999999886","1","133","133","24.74","567321729","-628920540","10.973",,
"1081806167","33164.34","-2.3999999999999773","1","132","132","24.74","567322638","-628919461","10.898",,
"1081806168","33175.0","-2.3999999999999773","1","132","132","24.74","567323557","-628918453","10.777",,
"1081806169","33185.45","-2.6000000000000227","1","132","132","24.37","567324484","-628917480","10.693",,
"1081806170","33196.41","-2.6000000000000227","1","132","132","24.37","567325442","-628916492","10.646",,
"1081806171","33207.06","-2.6000000000000227","1","131","131","24.37","567326407","-628915555","10.721",,
"1081806172","33218.13","-2.8000000000000114","1","131","131","24.37","567327393","-628914600","10.758",,
"1081806173","33229.1","-2.8000000000000114","1","131","131","24.37","567328358","-628913632","10.824",,
"1081806174","33239.81","-2.8000000000000114","1","131","131","24.37","567329321","-628912683","10.917",,
"1081806175","33250.81","-2.8000000000000114","1","131","131","24.51","567330296","-628911701","10.936",,
"1081806176","33261.72","-2.8000000000000114","1","131","131","24.51","567331275","-628910750","10.898",,
"1081806177","33272.61","-2.8000000000000114","1","131","131","24.51","567332250","-628909800","10.861",,
"1081806178","33283.47","-2.8000000000000114","1","131","131","24.51","567333219","-628908859","10.796",,
"1081806179","33294.02","-2.8000000000000114","1","131","131","24.61","567334187","-628907970","10.814",,
"1081806180","33304.83","-2.8000000000000114","1","131","131","24.61","567335164","-628907089","10.665",,
"1081806181","33315.04","-2.8000000000000114","1","131","131","24.61","567336128","-628906283","10.6",,
"1081806182","33325.36","-2.8000000000000114","1","131","131","24.61","567337118","-628905481","10.581",,
"1081806183","33336.34","-2.8000000000000114","1","130","130","24.61","567338171","-628904724","10.506",,
"1081806184","33347.18","-2.8000000000000114","1","130","130","24.28","567339230","-628904048","10.45",,
"1081806185","33357.7","-2.8000000000000114","1","130","130","24.28","567340271","-628903417","10.394",,
"1081806186","33368.18","-2.8000000000000114","1","130","130","24.28","567341304","-628902780","10.366",,
"1081806187","33378.56","-2.8000000000000114","1","130","130","24.28","567342328","-628902166","10.376",,
"1081806188","33388.6","-2.8000000000000114","1","129","129","24.28","567343342","-628901582","10.348",,
"1081806189","33398.85","-2.6000000000000227","1","128","128","24.28","567344368","-628900980","10.273",,
"1081806190","33409.22","-2.6000000000000227","1","128","128","24.28","567345421","-628900450","10.31",,
"1081806191","33419.59","-2.6000000000000227","1","127","127","24.28","567346468","-628899935","10.264",,
"1081806192","33429.68","-2.6000000000000227","1","126","126","24.28","567347502","-628899431","10.292",,
"1081806193","33439.81","-2.6000000000000227","1","125","125","24.28","567348545","-628898881","10.338",,
"1081806194","33450.5","-2.6000000000000227","1","125","125","24.28","567349626","-628898345","10.282",,
"1081806195","33460.86","-2.6000000000000227","1","124","124","24.28","567350715","-628897892","10.292",,
"1081806196","33472.11","-2.6000000000000227","1","123","123","24.28","567351842","-628897396","10.348",,
"1081806197","33482.68","-2.3999999999999773","1","123","123","24.28","567352918","-628896915","10.432",,
"1081806198","33492.97","-2.3999999999999773","1","122","122","24.28","567353982","-628896419","10.553",,
"1081806199","33503.52","-2.3999999999999773","1","122","122","26.81","567355035","-628895912","10.422",,
"1081806200","33513.02","-2.3999999999999773","1","122","122","26.81","567355990","-628895376","9.807",,
"1081806201","33523.08","-2.3999999999999773","1","122","122","26.81","567356978","-628894682","10.469",,
"1081806202","33532.17","-2.3999999999999773","1","122","122","26.81","567357791","-628893954","9.219",,
"1081806203","33541.51","-2.3999999999999773","1","122","122","26.81","567358708","-628893246","9.723",,
"1081806204","33551.04","-2.1999999999999886","1","122","122","26.81","567359566","-628892402","9.629",,
"1081806205","33560.45","-2.0","1","122","122","26.93","567360441","-628891583","9.508",,
"1081806206","33570.33","-2.0","1","122","122","26.93","567361356","-628890768","9.424",,
"1081806207","33580.22","-1.8000000000000114","1","121","121","26.93","567362266","-628889980","9.387",,
"1081806208","33589.83","-1.8000000000000114","1","121","121","26.93","567363158","-628889199","9.321",,
"1081806209","33599.77","-1.6000000000000227","1","121","121","25.83","567364078","-628888428","9.312",,
"1081806210","33609.68","-1.6000000000000227","1","121","121","25.83","567364986","-628887655","9.359",,
"1081806211","33619.34","-1.1999999999999886","1","120","120","25.83","567365873","-628886901","9.368",,
"1081806212","33628.56","-1.1999999999999886","1","120","120","25.83","567366705","-628886111","9.293",,
"1081806213","33637.86","-1.1999999999999886","1","120","120","25.83","567367574","-628885411","9.228",,
"1081806214","33646.7","-1.1999999999999886","1","120","120","25.83","567368423","-628884736","9.247",,
"1081806215","33656.13","-1.1999999999999886","1","119","119","24.3","567369313","-628884039","9.303",,
"1081806216","33665.36","-1.1999999999999886","1","119","119","24.3","567370203","-628883403","9.321",,
"1081806217","33674.58","-1.1999999999999886","1","119","119","24.3","567371089","-628882744","9.349",,
"1081806218","33683.72","-1.1999999999999886","2","119","119","24.3","567371978","-628882081","9.349",,
"1081806219","33693.63","-1.1999999999999886","2","119","119","24.3","567372916","-628881367","9.545",,
"1081806220","33703.24","-1.1999999999999886","1","119","119","24.08","567373804","-628880568","9.667",,
"1081806221","33713.29","-1.1999999999999886","2","119","119","24.08","567374732","-628879753","9.853",,
"1081806222","33723.38","-1.1999999999999886","1","119","119","24.08","567375703","-628879021","10.096",,
"1081806223","33733.72","-1.1999999999999886","1","119","119","24.08","567376720","-628878382","10.226",,
"1081806224","33744.29","-1.3999999999999773","2","119","119","24.08","567377763","-628877775","10.348",,
"1081806225","33754.63","-1.6000000000000227","2","119","119","23.14","567378795","-628877217","10.441",,
"1081806226","33764.79","-1.6000000000000227","2","120","120","23.14","567379825","-628876687","10.562",,
"1081806227","33775.61","-1.8000000000000114","2","121","121","23.14","567380913","-628876118","10.693",,
"1081806228","33786.11","-2.0","2","121","121","23.14","567381990","-628875633","10.786",,
"1081806229","33796.95","-2.1999999999999886","2","121","121","23.3","567383059","-628875163","10.684",,
"1081806230","33806.45","-2.3999999999999773","2","122","122","23.3","567384072","-628874794","10.609",,
"1081806231","33816.06","-2.6000000000000227","2","122","122","23.3","567385126","-628874468","10.516",,
"1081806232","33826.13","-2.6000000000000227","2","122","122","23.3","567386216","-628874109","10.413",,
"1081806233","33837.38","-2.6000000000000227","2","122","122","23.3","567387402","-628873927","10.338",,
"1081806234","33848.15","-2.6000000000000227","2","123","123","23.4","567388550","-628873878","10.189",,
"1081806235","33858.67","-2.6000000000000227","2","123","123","23.4","567389665","-628873863","9.975",,
"1081806236","33868.56","-2.6000000000000227","2","123","123","23.4","567390746","-628873956","9.797",,
"1081806237","33878.74","-2.6000000000000227","2","123","123","23.4","567391831","-628874139","9.527",,
"1081806238","33888.93","-2.6000000000000227","2","123","123","23.4","567392887","-628874252","9.303",,
"1081806239","33897.93","-2.3999999999999773","2","123","123","23.4","567393838","-628874278","9.013",,
"1081806240","33906.38","-2.3999999999999773","2","123","123","22.69","567394749","-628874237","8.911",,
"1081806241","33914.6","-2.1999999999999886","2","123","123","22.69","567395653","-628874261","8.799",,
"1081806242","33923.18","-2.0","2","123","123","22.69","567396605","-628874284","8.78",,
"1081806243","33932.86","-1.8000000000000114","2","123","123","22.69","567397619","-628874216","8.78",,
"1081806244","33941.72","-1.6000000000000227","2","123","123","21.42","567398575","-628874204","8.706",,
"1081806245","33950.74","-1.3999999999999773","2","123","123","21.42","567399529","-628874253","8.659",,
"1081806246","33959.38","-1.3999999999999773","2","123","123","21.42","567400452","-628874307","8.594",,
"1081806247","33967.77","-1.3999999999999773","2","123","123","21.42","567401354","-628874331","8.51",,
"1081806248","33976.02","-1.1999999999999886","2","123","123","21.42","567402258","-628874318","8.444",,
"1081806249","33984.86","-1.1999999999999886","2","123","123","22.55","567403185","-628874382","8.36",,
"1081806250","33992.93","-1.1999999999999886","2","123","123","22.55","567404077","-628874365","8.37",,
"1081806251","34001.77","-1.1999999999999886","2","122","122","22.55","567405020","-628874246","8.342",,
"1081806252","34010.92","-1.0","2","122","122","22.55","567405960","-628874049","8.351",,
"1081806253","34019.27","-1.0","2","122","122","22.55","567406808","-628873733","8.258",,
"1081806254","34026.31","-1.0","2","122","122","24.48","567407520","-628873278","8.108",,
"1081806255","34033.54","-1.0","2","122","122","24.48","567408209","-628872698","7.95",,
"1081806256","34041.22","-1.0","2","122","122","24.48","567408944","-628872092","7.716",,
"1081806257","34048.85","-1.0","2","122","122","24.48","567409653","-628871510","7.483",,
"1081806258","34056.4","-1.0","2","121","121","24.48","567410364","-628870955","7.427",,
"1081806259","34064.01","-0.8000000000000114","2","121","121","25.37","567411071","-628870419","7.39",,
"1081806260","34070.93","-0.6000000000000227","2","121","121","25.37","567411690","-628869840","7.203",,
"1081806261","34077.49","-0.39999999999997726","2","121","121","25.37","567412285","-628869220","7.119",,
"1081806262","34084.72","-0.39999999999997726","2","120","120","25.37","567412899","-628868564","6.923",,
"1081806263","34091.63","-0.19999999999998863","2","120","120","25.37","567413529","-628868002","6.858",,
"1081806264","34097.79","0.0","2","120","120","27.15","567414131","-628867516","6.699",,
"1081806265","34104.54","0.19999999999998863","2","120","120","27.15","567414754","-628866964","6.569",,
"1081806266","34111.54","0.39999999999997726","2","119","119","27.15","567415434","-628866552","6.746",,
"1081806267","34117.79","0.6000000000000227","2","119","119","27.15","567416071","-628866134","6.839",,
"1081806268","34124.31","0.8000000000000114","2","119","119","27.15","567416751","-628865674","7.017",,
"1081806269","34132.06","0.8000000000000114","2","120","120","27.15","567417539","-628865230","7.166",,
"1081806270","34140.56","0.8000000000000114","2","120","120","27.55","567418361","-628864758","7.483",,
"1081806271","34148.47","0.8000000000000114","2","120","120","27.55","567419106","-628864280","7.25",,
"1081806272","34155.43","1.0","2","120","120","27.55","567419799","-628863842","7.11",,
"1081806273","34162.68","1.0","2","120","120","27.55","567420539","-628863538","7.101",,
"1081806274","34169.38","1.0","2","119","119","27.55","567421238","-628863246","6.998",,
"1081806275","34176.24","1.0","2","119","119","27.03","567421945","-628862856","7.017",,
"1081806276","34183.61","1.0","2","119","119","27.03","567422680","-628862470","6.923",,
"1081806277","34190.31","1.0","2","118","118","27.03","567423395","-628862108","6.951",,
"1081806278","34197.31","1.0","2","118","118","27.03","567424149","-628862191","6.392",,
"1081806279","34203.95","0.8000000000000114","2","117","117","25.89","567424786","-628862666","5.981",,
"1081806280","34210.38","0.8000000000000114","2","117","117","25.89","567425234","-628863440","5.636",,
"1081806281","34216.27","0.8000000000000114","2","116","116","25.89","567425520","-628864287","5.356",,
"1081806282","34222.06","0.8000000000000114","2","116","116","25.89","567425764","-628865130","5.235",,
"1081806283","34228.13","0.8000000000000114","2","116","116","25.89","567426047","-628865975","5.16",,
"1081806284","34233.74","1.0","2","116","116","25.92","567426291","-628866736","5.039",,
"1081806285","34238.04","1.1999999999999886","2","116","116","25.92","567426419","-628867421","5.048",,
"1081806286","34243.06","1.6000000000000227","2","116","116","25.92","567426630","-628868133","4.917",,
"1081806287","34247.76","1.8000000000000114","2","117","117","25.92","567426884","-628868782","4.908",,
"1081806288","34252.77","2.0","2","117","117","25.92","567427150","-628869463","4.917",,
"1081806289","34257.54","2.1999999999999886","2","118","118","25.55","567427339","-628870162","4.815",,
"1081806290","34262.2","2.6000000000000227","2","118","118","25.55","567427537","-628870819","4.507",,
"1081806291","34266.74","3.0","2","118","118","25.55","567427789","-628871434","4.46",,
"1081806292","34270.86","3.1999999999999886","2","118","118","25.55","567428006","-628872032","4.208",,
"1081806293","34275.43","3.3999999999999773","2","118","118","25.55","567428258","-628872644","3.947",,
"1081806294","34279.65","3.8000000000000114","2","118","118","24.51","567428503","-628873167","3.546",,
"1081806295","34282.95","4.0","2","118","118","24.51","567428705","-628873592","3.126",,
"1081806296","34285.47","4.199999999999989","2","117","117","24.51","567428921","-628873850","2.743",,
"1081806297","34288.43","4.399999999999977","2","117","117","24.51","567429190","-628874094","3.032",,
"1081806298","34290.7","4.800000000000011","2","117","117","24.51","567429441","-628874261","3.378",,
"1081806299","34294.24","5.0","2","117","117","24.51","567429818","-628874200","3.91",,
"1081806300","34297.84","5.399999999999977","2","116","116","24.21","567430196","-628874072","4.096",,
"1081806301","34301.76","5.600000000000023","2","116","116","24.21","567430609","-628873832","4.423",,
"1081806302","34306.92","5.800000000000011","2","117","117","24.21","567431141","-628873585","5.076",,
"1081806303","34312.08","6.0","2","117","117","24.21","567431657","-628873255","5.16",,
"1081806304","34317.79","6.199999999999989","2","117","117","24.21","567432204","-628872917","5.235",,
"1081806305","34323.01","6.399999999999977","2","118","118","24.41","567432726","-628872580","5.374",,
"1081806306","34328.45","6.800000000000011","2","118","118","24.41","567433259","-628872202","5.384",,
"1081806307","34334.24","7.0","2","119","119","24.41","567433805","-628871810","5.402",,
"1081806308","34339.72","7.199999999999989","2","121","121","24.41","567434315","-628871388","5.421",,
"1081806309","34344.95","7.399999999999977","2","122","122","24.15","567434821","-628871008","5.365",,
"1081806310","34350.2","7.600000000000023","2","123","123","24.15","567435334","-628870616","5.374",,
"1081806311","34355.92","7.800000000000011","2","123","123","24.15","567435883","-628870288","5.253",,
"1081806312","34361.13","8.0","2","124","124","24.15","567436383","-628869944","5.123",,
