Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,3,record,timestamp,"1098964895",s,position_lat,"564752799",semicircles,position_long,"-630976780",semicircles,distance,"6329.67",m,enhanced_speed,"8.482",m/s,enhanced_altitude,"122.0",m,enhanced_respiration_rate,"38.11",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964896",s,position_lat,"564753179",semicircles,position_long,"-630977958",semicircles,distance,"6337.91",m,enhanced_speed,"8.426",m/s,enhanced_altitude,"122.20000000000005",m,enhanced_respiration_rate,"38.11",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964897",s,position_lat,"564753562",semicircles,position_long,"-630979144",semicircles,distance,"6346.23",m,enhanced_speed,"8.407",m/s,enhanced_altitude,"122.60000000000002",m,enhanced_respiration_rate,"38.11",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964898",s,position_lat,"564753911",semicircles,position_long,"-630980338",semicircles,distance,"6354.53",m,enhanced_speed,"8.351",m/s,enhanced_altitude,"122.79999999999995",m,enhanced_respiration_rate,"38.11",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964899",s,position_lat,"564754267",semicircles,position_long,"-630981506",semicircles,distance,"6362.58",m,enhanced_speed,"8.342",m/s,enhanced_altitude,"123.20000000000005",m,enhanced_respiration_rate,"37.22",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964900",s,position_lat,"564754625",semicircles,position_long,"-630982684",semicircles,distance,"6370.71",m,enhanced_speed,"8.258",m/s,enhanced_altitude,"123.60000000000002",m,enhanced_respiration_rate,"37.22",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964901",s,position_lat,"564755013",semicircles,position_long,"-630983856",semicircles,distance,"6378.91",m,enhanced_speed,"8.202",m/s,enhanced_altitude,"123.79999999999995",m,enhanced_respiration_rate,"37.22",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964902",s,position_lat,"564755415",semicircles,position_long,"-630985030",semicircles,distance,"6387.25",m,enhanced_speed,"8.248",m/s,enhanced_altitude,"124.20000000000005",m,enhanced_respiration_rate,"37.22",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964903",s,position_lat,"564755811",semicircles,position_long,"-630986202",semicircles,distance,"6395.53",m,enhanced_speed,"8.314",m/s,enhanced_altitude,"124.60000000000002",m,enhanced_respiration_rate,"37.22",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964904",s,position_lat,"564756147",semicircles,position_long,"-630987427",semicircles,distance,"6403.97",m,enhanced_speed,"8.36",m/s,enhanced_altitude,"125.0",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964905",s,position_lat,"564756473",semicircles,position_long,"-630988634",semicircles,distance,"6412.23",m,enhanced_speed,"8.426",m/s,enhanced_altitude,"125.39999999999998",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964906",s,position_lat,"564756821",semicircles,position_long,"-630989859",semicircles,distance,"6420.57",m,enhanced_speed,"8.622",m/s,enhanced_altitude,"125.39999999999998",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964907",s,position_lat,"564757217",semicircles,position_long,"-630991092",semicircles,distance,"6429.22",m,enhanced_speed,"8.678",m/s,enhanced_altitude,"125.60000000000002",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964908",s,position_lat,"564757614",semicircles,position_long,"-630992335",semicircles,distance,"6437.87",m,enhanced_speed,"8.724",m/s,enhanced_altitude,"125.60000000000002",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964909",s,position_lat,"564758004",semicircles,position_long,"-630993628",semicircles,distance,"6446.86",m,enhanced_speed,"8.892",m/s,enhanced_altitude,"125.79999999999995",m,enhanced_respiration_rate,"36.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964910",s,position_lat,"564758429",semicircles,position_long,"-630994914",semicircles,distance,"6455.89",m,enhanced_speed,"9.06",m/s,enhanced_altitude,"126.0",m,enhanced_respiration_rate,"35.17",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964911",s,position_lat,"564758835",semicircles,position_long,"-630996246",semicircles,distance,"6465.11",m,enhanced_speed,"9.191",m/s,enhanced_altitude,"126.20000000000005",m,enhanced_respiration_rate,"35.17",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964912",s,position_lat,"564759276",semicircles,position_long,"-630997569",semicircles,distance,"6474.39",m,enhanced_speed,"9.228",m/s,enhanced_altitude,"126.39999999999998",m,enhanced_respiration_rate,"35.17",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964913",s,position_lat,"564759763",semicircles,position_long,"-630998893",semicircles,distance,"6484.02",m,enhanced_speed,"9.293",m/s,enhanced_altitude,"126.39999999999998",m,enhanced_respiration_rate,"35.17",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964914",s,position_lat,"564760238",semicircles,position_long,"-631000202",semicircles,distance,"6493.53",m,enhanced_speed,"9.443",m/s,enhanced_altitude,"126.60000000000002",m,enhanced_respiration_rate,"35.17",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964915",s,position_lat,"564760695",semicircles,position_long,"-631001527",semicircles,distance,"6502.85",m,enhanced_speed,"9.695",m/s,enhanced_altitude,"126.79999999999995",m,enhanced_respiration_rate,"37.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964916",s,position_lat,"564761151",semicircles,position_long,"-631002931",semicircles,distance,"6512.69",m,enhanced_speed,"9.825",m/s,enhanced_altitude,"127.0",m,enhanced_respiration_rate,"37.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964917",s,position_lat,"564761628",semicircles,position_long,"-631004310",semicircles,distance,"6522.5",m,enhanced_speed,"9.797",m/s,enhanced_altitude,"127.20000000000005",m,enhanced_respiration_rate,"37.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964918",s,position_lat,"564762096",semicircles,position_long,"-631005707",semicircles,distance,"6532.4",m,enhanced_speed,"9.975",m/s,enhanced_altitude,"127.39999999999998",m,enhanced_respiration_rate,"37.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964919",s,position_lat,"564762569",semicircles,position_long,"-631007112",semicircles,distance,"6542.35",m,enhanced_speed,"10.086",m/s,enhanced_altitude,"127.60000000000002",m,enhanced_respiration_rate,"37.23",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964920",s,position_lat,"564763027",semicircles,position_long,"-631008558",semicircles,distance,"6552.38",m,enhanced_speed,"10.264",m/s,enhanced_altitude,"127.60000000000002",m,enhanced_respiration_rate,"38.6",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964921",s,position_lat,"564763521",semicircles,position_long,"-631010030",semicircles,distance,"6562.78",m,enhanced_speed,"10.366",m/s,enhanced_altitude,"127.60000000000002",m,enhanced_respiration_rate,"38.6",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964922",s,position_lat,"564764032",semicircles,position_long,"-631011505",semicircles,distance,"6573.28",m,enhanced_speed,"10.497",m/s,enhanced_altitude,"127.60000000000002",m,enhanced_respiration_rate,"38.6",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964923",s,position_lat,"564764515",semicircles,position_long,"-631013010",semicircles,distance,"6583.78",m,enhanced_speed,"10.628",m/s,enhanced_altitude,"127.60000000000002",m,enhanced_respiration_rate,"38.6",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964924",s,position_lat,"564765010",semicircles,position_long,"-631014553",semicircles,distance,"6594.61",m,enhanced_speed,"10.74",m/s,enhanced_altitude,"127.60000000000002",m,enhanced_respiration_rate,"38.6",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964925",s,position_lat,"564765508",semicircles,position_long,"-631016075",semicircles,distance,"6605.27",m,enhanced_speed,"10.805",m/s,enhanced_altitude,"127.39999999999998",m,enhanced_respiration_rate,"39.12",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964926",s,position_lat,"564766011",semicircles,position_long,"-631017638",semicircles,distance,"6616.29",m,enhanced_speed,"10.861",m/s,enhanced_altitude,"127.20000000000005",m,enhanced_respiration_rate,"39.12",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964927",s,position_lat,"564766514",semicircles,position_long,"-631019199",semicircles,distance,"6627.29",m,enhanced_speed,"10.954",m/s,enhanced_altitude,"127.20000000000005",m,enhanced_respiration_rate,"39.12",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964928",s,position_lat,"564767024",semicircles,position_long,"-631020754",semicircles,distance,"6638.18",m,enhanced_speed,"11.076",m/s,enhanced_altitude,"127.0",m,enhanced_respiration_rate,"39.12",Breaths/min,heart_rate,"168",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964929",s,position_lat,"564767529",semicircles,position_long,"-631022342",semicircles,distance,"6649.26",m,enhanced_speed,"11.141",m/s,enhanced_altitude,"126.79999999999995",m,enhanced_respiration_rate,"39.12",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964930",s,position_lat,"564768015",semicircles,position_long,"-631023963",semicircles,distance,"6660.57",m,enhanced_speed,"11.197",m/s,enhanced_altitude,"126.79999999999995",m,enhanced_respiration_rate,"39.86",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964931",s,position_lat,"564768505",semicircles,position_long,"-631025563",semicircles,distance,"6671.57",m,enhanced_speed,"11.225",m/s,enhanced_altitude,"126.60000000000002",m,enhanced_respiration_rate,"39.86",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964932",s,position_lat,"564769036",semicircles,position_long,"-631027176",semicircles,distance,"6683.01",m,enhanced_speed,"11.187",m/s,enhanced_altitude,"126.39999999999998",m,enhanced_respiration_rate,"39.86",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964933",s,position_lat,"564769532",semicircles,position_long,"-631028768",semicircles,distance,"6694.12",m,enhanced_speed,"11.197",m/s,enhanced_altitude,"126.39999999999998",m,enhanced_respiration_rate,"39.86",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964934",s,position_lat,"564770012",semicircles,position_long,"-631030382",semicircles,distance,"6705.33",m,enhanced_speed,"11.299",m/s,enhanced_altitude,"126.20000000000005",m,enhanced_respiration_rate,"39.86",Breaths/min,heart_rate,"167",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964935",s,position_lat,"564770526",semicircles,position_long,"-631031968",semicircles,distance,"6716.37",m,enhanced_speed,"11.365",m/s,enhanced_altitude,"126.20000000000005",m,enhanced_respiration_rate,"37.59",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964936",s,position_lat,"564771045",semicircles,position_long,"-631033586",semicircles,distance,"6727.7",m,enhanced_speed,"11.402",m/s,enhanced_altitude,"126.0",m,enhanced_respiration_rate,"37.59",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964937",s,position_lat,"564771551",semicircles,position_long,"-631035223",semicircles,distance,"6739.05",m,enhanced_speed,"11.467",m/s,enhanced_altitude,"125.79999999999995",m,enhanced_respiration_rate,"37.59",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964938",s,position_lat,"564772071",semicircles,position_long,"-631036894",semicircles,distance,"6750.71",m,enhanced_speed,"11.561",m/s,enhanced_altitude,"125.39999999999998",m,enhanced_respiration_rate,"37.59",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964939",s,position_lat,"564772593",semicircles,position_long,"-631038552",semicircles,distance,"6762.29",m,enhanced_speed,"11.626",m/s,enhanced_altitude,"125.39999999999998",m,enhanced_respiration_rate,"37.59",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964940",s,position_lat,"564773106",semicircles,position_long,"-631040232",semicircles,distance,"6773.96",m,enhanced_speed,"11.691",m/s,enhanced_altitude,"125.20000000000005",m,enhanced_respiration_rate,"37.62",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964941",s,position_lat,"564773624",semicircles,position_long,"-631041931",semicircles,distance,"6785.77",m,enhanced_speed,"11.794",m/s,enhanced_altitude,"125.0",m,enhanced_respiration_rate,"37.62",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964942",s,position_lat,"564774143",semicircles,position_long,"-631043622",semicircles,distance,"6797.53",m,enhanced_speed,"11.803",m/s,enhanced_altitude,"124.79999999999995",m,enhanced_respiration_rate,"37.62",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964943",s,position_lat,"564774710",semicircles,position_long,"-631045276",semicircles,distance,"6809.23",m,enhanced_speed,"11.794",m/s,enhanced_altitude,"124.60000000000002",m,enhanced_respiration_rate,"37.62",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964944",s,position_lat,"564775298",semicircles,position_long,"-631046957",semicircles,distance,"6821.2",m,enhanced_speed,"11.897",m/s,enhanced_altitude,"124.39999999999998",m,enhanced_respiration_rate,"37.29",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964945",s,position_lat,"564775891",semicircles,position_long,"-631048655",semicircles,distance,"6833.25",m,enhanced_speed,"12.009",m/s,enhanced_altitude,"124.20000000000005",m,enhanced_respiration_rate,"37.29",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964946",s,position_lat,"564776512",semicircles,position_long,"-631050340",semicircles,distance,"6845.4",m,enhanced_speed,"12.074",m/s,enhanced_altitude,"124.0",m,enhanced_respiration_rate,"37.29",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964947",s,position_lat,"564777105",semicircles,position_long,"-631052030",semicircles,distance,"6857.47",m,enhanced_speed,"12.074",m/s,enhanced_altitude,"123.79999999999995",m,enhanced_respiration_rate,"37.29",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964948",s,position_lat,"564777660",semicircles,position_long,"-631053749",semicircles,distance,"6869.55",m,enhanced_speed,"12.083",m/s,enhanced_altitude,"123.60000000000002",m,enhanced_respiration_rate,"37.29",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964949",s,position_lat,"564778206",semicircles,position_long,"-631055464",semicircles,distance,"6881.54",m,enhanced_speed,"12.046",m/s,enhanced_altitude,"123.20000000000005",m,enhanced_respiration_rate,"37.29",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964950",s,position_lat,"564778773",semicircles,position_long,"-631057169",semicircles,distance,"6893.54",m,enhanced_speed,"11.981",m/s,enhanced_altitude,"123.0",m,enhanced_respiration_rate,"38.24",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964951",s,position_lat,"564779350",semicircles,position_long,"-631058866",semicircles,distance,"6905.54",m,enhanced_speed,"11.906",m/s,enhanced_altitude,"122.79999999999995",m,enhanced_respiration_rate,"38.24",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964952",s,position_lat,"564779907",semicircles,position_long,"-631060574",semicircles,distance,"6917.55",m,enhanced_speed,"11.85",m/s,enhanced_altitude,"122.79999999999995",m,enhanced_respiration_rate,"38.24",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964953",s,position_lat,"564780456",semicircles,position_long,"-631062268",semicircles,distance,"6929.48",m,enhanced_speed,"11.813",m/s,enhanced_altitude,"122.60000000000002",m,enhanced_respiration_rate,"38.24",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,1,record,timestamp,"1098964954",s,position_lat,"564780996",semicircles,position_long,"-631063937",semicircles,distance,"6941.19",m,enhanced_speed,"11.738",m/s,enhanced_altitude,"122.39999999999998",m,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,,,,
Data,3,record,timestamp,"1098964955",s,position_lat,"564781539",semicircles,position_long,"-631065605",semicircles,distance,"6952.91",m,enhanced_speed,"11.663",m/s,enhanced_altitude,"122.39999999999998",m,enhanced_respiration_rate,"37.17",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964956",s,position_lat,"564782073",semicircles,position_long,"-631067253",semicircles,distance,"6964.5",m,enhanced_speed,"11.589",m/s,enhanced_altitude,"122.20000000000005",m,enhanced_respiration_rate,"37.17",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964957",s,position_lat,"564782599",semicircles,position_long,"-631068884",semicircles,distance,"6975.99",m,enhanced_speed,"11.495",m/s,enhanced_altitude,"122.20000000000005",m,enhanced_respiration_rate,"37.17",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964958",s,position_lat,"564783108",semicircles,position_long,"-631070483",semicircles,distance,"6987.18",m,enhanced_speed,"11.346",m/s,enhanced_altitude,"122.20000000000005",m,enhanced_respiration_rate,"37.17",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964959",s,position_lat,"564783616",semicircles,position_long,"-631072047",semicircles,distance,"6998.04",m,enhanced_speed,"11.197",m/s,enhanced_altitude,"122.20000000000005",m,enhanced_respiration_rate,"37.17",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964960",s,position_lat,"564784114",semicircles,position_long,"-631073645",semicircles,distance,"7009.18",m,enhanced_speed,"11.001",m/s,enhanced_altitude,"122.20000000000005",m,enhanced_respiration_rate,"37.34",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964961",s,position_lat,"564784621",semicircles,position_long,"-631075210",semicircles,distance,"7020.21",m,enhanced_speed,"10.861",m/s,enhanced_altitude,"122.20000000000005",m,enhanced_respiration_rate,"37.34",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964962",s,position_lat,"564785126",semicircles,position_long,"-631076719",semicircles,distance,"7030.83",m,enhanced_speed,"10.684",m/s,enhanced_altitude,"122.39999999999998",m,enhanced_respiration_rate,"37.34",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964963",s,position_lat,"564785626",semicircles,position_long,"-631078225",semicircles,distance,"7041.48",m,enhanced_speed,"10.525",m/s,enhanced_altitude,"122.39999999999998",m,enhanced_respiration_rate,"37.34",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964964",s,position_lat,"564786112",semicircles,position_long,"-631079682",semicircles,distance,"7051.78",m,enhanced_speed,"10.404",m/s,enhanced_altitude,"122.60000000000002",m,enhanced_respiration_rate,"37.34",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964965",s,position_lat,"564786570",semicircles,position_long,"-631081156",semicircles,distance,"7062.0",m,enhanced_speed,"10.376",m/s,enhanced_altitude,"122.79999999999995",m,enhanced_respiration_rate,"37.49",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964966",s,position_lat,"564787045",semicircles,position_long,"-631082625",semicircles,distance,"7072.28",m,enhanced_speed,"10.273",m/s,enhanced_altitude,"123.0",m,enhanced_respiration_rate,"37.49",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964967",s,position_lat,"564787490",semicircles,position_long,"-631084102",semicircles,distance,"7082.5",m,enhanced_speed,"10.133",m/s,enhanced_altitude,"123.20000000000005",m,enhanced_respiration_rate,"37.49",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964968",s,position_lat,"564787952",semicircles,position_long,"-631085557",semicircles,distance,"7092.7",m,enhanced_speed,"10.003",m/s,enhanced_altitude,"123.39999999999998",m,enhanced_respiration_rate,"37.49",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964969",s,position_lat,"564788412",semicircles,position_long,"-631086974",semicircles,distance,"7102.71",m,enhanced_speed,"9.928",m/s,enhanced_altitude,"123.60000000000002",m,enhanced_respiration_rate,"37.49",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964970",s,position_lat,"564788857",semicircles,position_long,"-631088352",semicircles,distance,"7112.36",m,enhanced_speed,"9.835",m/s,enhanced_altitude,"123.79999999999995",m,enhanced_respiration_rate,"37.99",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964971",s,position_lat,"564789313",semicircles,position_long,"-631089723",semicircles,distance,"7122.01",m,enhanced_speed,"9.704",m/s,enhanced_altitude,"124.0",m,enhanced_respiration_rate,"37.99",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964972",s,position_lat,"564789753",semicircles,position_long,"-631091080",semicircles,distance,"7131.54",m,enhanced_speed,"9.555",m/s,enhanced_altitude,"124.20000000000005",m,enhanced_respiration_rate,"37.99",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964973",s,position_lat,"564790206",semicircles,position_long,"-631092414",semicircles,distance,"7141.0",m,enhanced_speed,"9.443",m/s,enhanced_altitude,"124.60000000000002",m,enhanced_respiration_rate,"37.99",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964974",s,position_lat,"564790649",semicircles,position_long,"-631093744",semicircles,distance,"7150.41",m,enhanced_speed,"9.368",m/s,enhanced_altitude,"124.79999999999995",m,enhanced_respiration_rate,"37.99",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964975",s,position_lat,"564791045",semicircles,position_long,"-631095070",semicircles,distance,"7159.59",m,enhanced_speed,"9.321",m/s,enhanced_altitude,"125.0",m,enhanced_respiration_rate,"37.88",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964976",s,position_lat,"564791450",semicircles,position_long,"-631096386",semicircles,distance,"7168.67",m,enhanced_speed,"9.256",m/s,enhanced_altitude,"125.20000000000005",m,enhanced_respiration_rate,"37.88",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964977",s,position_lat,"564791865",semicircles,position_long,"-631097709",semicircles,distance,"7177.91",m,enhanced_speed,"9.209",m/s,enhanced_altitude,"125.39999999999998",m,enhanced_respiration_rate,"37.88",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964978",s,position_lat,"564792288",semicircles,position_long,"-631099021",semicircles,distance,"7187.13",m,enhanced_speed,"9.209",m/s,enhanced_altitude,"125.60000000000002",m,enhanced_respiration_rate,"37.88",Breaths/min,heart_rate,"166",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964979",s,position_lat,"564792722",semicircles,position_long,"-631100316",semicircles,distance,"7196.32",m,enhanced_speed,"9.191",m/s,enhanced_altitude,"125.79999999999995",m,enhanced_respiration_rate,"37.88",Breaths/min,heart_rate,"165",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964980",s,position_lat,"564793141",semicircles,position_long,"-631101590",semicircles,distance,"7205.2",m,enhanced_speed,"9.135",m/s,enhanced_altitude,"125.79999999999995",m,enhanced_respiration_rate,"38.25",Breaths/min,heart_rate,"165",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964981",s,position_lat,"564793565",semicircles,position_long,"-631102866",semicircles,distance,"7214.24",m,enhanced_speed,"9.013",m/s,enhanced_altitude,"126.0",m,enhanced_respiration_rate,"38.25",Breaths/min,heart_rate,"165",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964982",s,position_lat,"564793986",semicircles,position_long,"-631104126",semicircles,distance,"7223.11",m,enhanced_speed,"8.948",m/s,enhanced_altitude,"126.0",m,enhanced_respiration_rate,"38.25",Breaths/min,heart_rate,"165",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964983",s,position_lat,"564794405",semicircles,position_long,"-631105391",semicircles,distance,"7232.03",m,enhanced_speed,"8.929",m/s,enhanced_altitude,"126.39999999999998",m,enhanced_respiration_rate,"38.25",Breaths/min,heart_rate,"165",bpm,temperature,"10",C,unknown,"1",,
Data,3,record,timestamp,"1098964984",s,position_lat,"564794814",semicircles,position_long,"-631106661",semicircles,distance,"7240.92",m,enhanced_speed,"8.883",m/s,enhanced_altitude,"126.79999999999995",m,enhanced_respiration_rate,"38.25",Breaths/min,heart_rate,"165",bpm,temperature,"10",C,unknown,"1",,
