record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.enhanced_respiration_rate[Breaths/min],
"1088000181","89082.2","102.79999999999995","132","28","132","569628453","-629825043","5.738","29.87",,
"1088000182","89088.31","103.0","132","28","132","569627872","-629825490","5.869","29.87",,
"1088000183","89094.85","103.0","132","28","132","569627277","-629826000","6.046","29.92",,
"1088000184","89100.99","103.0","132","28","132","569626686","-629826432","6.196","29.92",,
"1088000185","89107.09","103.0","131","28","131","569626080","-629826804","6.27","29.92",,
"1088000186","89113.34","103.0","130","28","130","569625529","-629827352","6.196","29.92",,
"1088000187","89119.27","102.79999999999995","129","28","129","569624954","-629827818","6.28","29.92",,
"1088000188","89125.65","102.79999999999995","128","28","128","569624342","-629828287","6.261","27.82",,
"1088000189","89132.62","102.79999999999995","127","28","127","569623688","-629828799","6.485","27.82",,
"1088000190","89139.35","102.79999999999995","125","28","125","569623028","-629829280","6.849","27.82",,
"1088000191","89146.58","102.79999999999995","124","28","124","569622341","-629829770","6.905","27.82",,
"1088000192","89153.43","102.79999999999995","123","28","123","569621687","-629830245","6.793","27.82",,
"1088000193","89159.92","102.79999999999995","123","28","123","569621048","-629830698","6.69","26.81",,
"1088000194","89166.81","102.79999999999995","122","28","122","569620398","-629831188","6.615","26.81",,
"1088000195","89173.3","102.79999999999995","122","28","122","569619772","-629831681","6.671","26.81",,
"1088000196","89180.28","102.60000000000002","122","28","122","569619111","-629832162","6.671","26.81",,
"1088000197","89186.78","102.79999999999995","122","28","122","569618482","-629832609","6.662","26.81",,
"1088000198","89193.26","102.79999999999995","121","28","121","569617847","-629833062","6.671","25.75",,
"1088000199","89200.07","102.79999999999995","121","28","121","569617207","-629833563","6.606","25.75",,
"1088000200","89206.58","102.79999999999995","121","28","121","569616597","-629834067","6.466","25.75",,
"1088000201","89213.08","102.79999999999995","121","28","121","569615992","-629834562","6.354","25.75",,
"1088000202","89219.15","102.79999999999995","121","28","121","569615403","-629835003","6.27","25.75",,
"1088000203","89225.4","102.79999999999995","121","28","121","569614808","-629835458","6.177","26.61",,
"1088000204","89231.62","102.79999999999995","121","28","121","569614221","-629835908","6.112","26.61",,
"1088000205","89237.45","102.79999999999995","121","28","121","569613659","-629836353","6.121","26.61",,
"1088000206","89243.65","102.79999999999995","120","28","120","569613074","-629836826","6.112","26.61",,
"1088000207","89249.98","102.79999999999995","120","28","120","569612483","-629837317","6.149","26.61",,
"1088000208","89256.16","103.0","120","28","120","569611922","-629837846","6.074","26.4",,
"1088000209","89262.55","103.39999999999998","120","28","120","569611351","-629838381","6.074","26.4",,
"1088000210","89268.59","103.39999999999998","120","28","120","569610810","-629838896","6.065","26.4",,
"1088000211","89274.41","103.39999999999998","120","28","120","569610292","-629839420","6.0","26.4",,
"1088000212","89280.12","103.60000000000002","120","28","120","569609797","-629839962","5.85","26.4",,
"1088000213","89285.93","103.60000000000002","120","28","120","569609311","-629840513","5.71","25.48",,
"1088000214","89291.3","103.60000000000002","119","28","119","569608844","-629841025","5.701","25.48",,
"1088000215","89296.64","103.60000000000002","119","28","119","569608380","-629841551","5.598","25.48",,
"1088000216","89301.95","103.79999999999995","119","28","119","569607922","-629842092","5.458","25.48",,
"1088000217","89307.73","103.79999999999995","119","28","119","569607465","-629842705","5.318","25.48",,
"1088000218","89313.48","104.0","119","28","119","569607021","-629843318","5.281","24.07",,
"1088000219","89318.8","104.0","118","27","118","569606601","-629843878","5.253","24.07",,
"1088000220","89323.98","104.20000000000005","118","27","118","569606189","-629844414","5.225","24.07",,
"1088000221","89328.78","104.39999999999998","118","27","118","569605810","-629844947","5.197","24.07",,
"1088000222","89333.74","104.39999999999998","118","27","118","569605419","-629845505","5.207","24.07",,
"1088000223","89339.02","104.39999999999998","118","27","118","569605009","-629846080","5.132","22.34",,
"1088000224","89344.3","104.60000000000002","117","27","117","569604599","-629846647","5.095","22.34",,
"1088000225","89349.53","104.79999999999995","117","27","117","569604206","-629847236","5.188","22.34",,
"1088000226","89354.71","105.0","117","27","117","569603831","-629847843","5.141","22.34",,
"1088000227","89360.0","105.20000000000005","117","27","117","569603460","-629848466","5.151","22.34",,
"1088000228","89365.07","105.20000000000005","118","27","118","569603090","-629849064","5.197","22.77",,
"1088000229","89370.13","105.39999999999998","118","27","118","569602717","-629849653","5.179","22.77",,
"1088000230","89375.2","105.39999999999998","118","27","118","569602352","-629850243","5.141","22.77",,
"1088000231","89380.07","105.39999999999998","118","27","118","569602003","-629850839","5.113","22.77",,
"1088000232","89385.1","105.60000000000002","118","27","118","569601634","-629851433","5.048","22.77",,
"1088000233","89390.12","105.60000000000002","119","27","119","569601265","-629852023","4.955","24.63",,
"1088000234","89395.23","105.60000000000002","118","27","118","569600881","-629852594","4.917","24.63",,
"1088000235","89400.09","105.79999999999995","118","27","118","569600502","-629853134","4.936","24.63",,
"1088000236","89405.09","106.0","118","27","118","569600122","-629853684","4.927","24.63",,
"1088000237","89409.73","106.20000000000005","118","27","118","569599748","-629854202","4.955","24.63",,
"1088000238","89415.03","106.39999999999998","117","28","117","569599342","-629854774","5.02","23.9",,
"1088000239","89420.15","106.60000000000002","117","27","117","569598958","-629855332","4.964","23.9",,
"1088000240","89425.22","106.60000000000002","117","27","117","569598607","-629855930","4.889","23.9",,
"1088000241","89429.97","106.60000000000002","117","27","117","569598269","-629856501","4.787","23.9",,
"1088000242","89434.64","106.79999999999995","116","27","116","569597928","-629857065","4.749","23.9",,
"1088000243","89439.54","106.79999999999995","116","27","116","569597556","-629857611","4.777","24.2",,
"1088000244","89444.35","106.79999999999995","117","27","117","569597188","-629858145","4.824","24.2",,
"1088000245","89449.01","106.79999999999995","117","27","117","569596827","-629858666","4.768","24.2",,
"1088000246","89453.72","106.79999999999995","117","27","117","569596465","-629859204","4.721","24.2",,
"1088000247","89458.6","107.20000000000005","117","27","117","569596107","-629859738","4.6","24.2",,
"1088000248","89462.89","107.20000000000005","118","27","118","569595790","-629860244","4.46","23.22",,
"1088000249","89467.21","107.39999999999998","118","27","118","569595471","-629860750","4.311","23.22",,
"1088000250","89471.65","107.60000000000002","118","27","118","569595153","-629861270","4.292","23.22",,
"1088000251","89475.86","107.60000000000002","118","27","118","569594832","-629861768","4.339","23.22",,
"1088000252","89480.33","107.60000000000002","118","27","118","569594479","-629862246","4.292","23.22",,
"1088000253","89484.65","107.79999999999995","118","27","118","569594142","-629862731","4.301","24.53",,
"1088000254","89488.96","108.0","118","27","118","569593802","-629863201","4.255","24.53",,
"1088000255","89493.47","108.20000000000005","118","27","118","569593458","-629863694","4.283","24.53",,
"1088000256","89497.9","108.39999999999998","118","27","118","569593138","-629864194","4.199","24.53",,
"1088000257","89501.75","108.60000000000002","118","27","118","569592845","-629864648","4.133","24.53",,
"1088000258","89506.16","108.79999999999995","118","27","118","569592529","-629865125","4.003","25.41",,
"1088000259","89509.81","109.0","119","27","119","569592254","-629865545","3.928","25.41",,
"1088000260","89513.56","109.20000000000005","119","27","119","569591970","-629865988","3.928","25.41",,
"1088000261","89517.48","109.60000000000002","119","27","119","569591676","-629866446","3.966","25.41",,
"1088000262","89521.64","109.60000000000002","119","27","119","569591361","-629866904","3.984","25.41",,
"1088000263","89525.62","109.79999999999995","119","27","119","569591066","-629867360","3.863","24.42",,
"1088000264","89529.29","110.20000000000005","119","27","119","569590789","-629867788","3.714","24.42",,
"1088000265","89533.14","110.20000000000005","120","27","120","569590506","-629868207","3.555","24.42",,
"1088000266","89536.2","110.39999999999998","120","27","120","569590254","-629868541","3.406","24.42",,
"1088000267","89539.73","110.60000000000002","120","27","120","569589988","-629868934","3.406","24.42",,
"1088000268","89543.3","110.79999999999995","120","27","120","569589722","-629869323","3.387","24.15",,
"1088000269","89546.68","111.0","120","27","120","569589488","-629869745","3.415","24.15",,
"1088000270","89550.43","111.0","120","27","120","569589239","-629870191","3.378","24.15",,
"1088000271","89553.79","111.0","121","27","121","569588977","-629870601","3.742","24.15",,
"1088000272","89558.27","111.20000000000005","121","27","121","569588630","-629871105","4.348","24.15",,
"1088000273","89562.77","111.39999999999998","121","27","121","569588287","-629871597","4.376","25.55",,
"1088000274","89566.92","111.60000000000002","121","27","121","569587963","-629872049","4.161","25.55",,
"1088000275","89571.11","111.79999999999995","122","27","122","569587648","-629872516","4.078","25.55",,
"1088000276","89574.95","112.20000000000005","122","27","122","569587340","-629872926","3.947","25.55",,
"1088000277","89578.77","112.39999999999998","123","27","123","569587030","-629873345","3.956","25.55",,
"1088000278","89582.84","112.60000000000002","123","27","123","569586707","-629873771","3.938","25.3",,
"1088000279","89587.05","112.79999999999995","124","27","124","569586380","-629874196","3.872","25.3",,
"1088000280","89590.63","113.20000000000005","125","27","125","569586089","-629874589","3.844","25.3",,
"1088000281","89594.66","113.39999999999998","126","27","126","569585788","-629875021","3.798","25.3",,
"1088000282","89598.48","113.60000000000002","127","27","127","569585532","-629875493","3.779","25.3",,
"1088000283","89602.16","114.20000000000005","127","27","127","569585264","-629875927","3.751","24.35",,
"1088000284","89605.67","114.39999999999998","128","27","128","569584993","-629876335","3.76","24.35",,
"1088000285","89609.38","114.60000000000002","129","27","129","569584709","-629876755","3.714","24.35",,
"1088000286","89613.07","114.60000000000002","130","27","130","569584406","-629877143","3.751","24.35",,
"1088000287","89617.18","114.79999999999995","130","27","130","569584102","-629877600","3.779","24.35",,
"1088000288","89621.11","115.0","131","27","131","569583815","-629878050","3.816","24.1",,
"1088000289","89624.89","115.20000000000005","132","27","132","569583538","-629878472","3.779","24.1",,
"1088000290","89628.33","115.20000000000005","132","27","132","569583279","-629878872","3.723","24.1",,
"1088000291","89631.98","115.39999999999998","132","27","132","569583013","-629879298","3.667","24.1",,
"1088000292","89635.72","115.60000000000002","133","27","133","569582737","-629879728","3.788","24.1",,
"1088000293","89639.52","115.79999999999995","133","27","133","569582453","-629880182","4.012","24.34",,
"1088000294","89643.61","115.79999999999995","133","27","133","569582150","-629880661","4.05","24.34",,
"1088000295","89647.87","116.20000000000005","133","27","133","569581843","-629881176","4.124","24.34",,
"1088000296","89652.47","116.39999999999998","132","27","132","569581498","-629881691","4.255","24.34",,
"1088000297","89656.99","116.60000000000002","132","27","132","569581165","-629882213","4.348","24.34",,
"1088000298","89661.56","116.79999999999995","132","27","132","569580818","-629882718","4.367","24.49",,
"1088000299","89665.89","117.20000000000005","132","27","132","569580469","-629883173","4.441","24.49",,
"1088000300","89670.49","117.39999999999998","132","27","132","569580121","-629883698","4.535","24.49",,
"1088000301","89675.17","117.60000000000002","131","27","131","569579751","-629884189","4.563","24.49",,
"1088000302","89679.79","117.79999999999995","131","27","131","569579397","-629884712","4.647","24.49",,
"1088000303","89684.39","117.79999999999995","131","27","131","569579035","-629885213","4.609","24.2",,
"1088000304","89689.17","118.0","131","27","131","569578668","-629885719","4.609","24.2",,
"1088000305","89693.89","118.20000000000005","131","27","131","569578316","-629886234","4.693","24.2",,
"1088000306","89698.35","118.39999999999998","131","27","131","569577986","-629886772","4.74","24.2",,
"1088000307","89703.38","118.39999999999998","131","27","131","569577611","-629887339","4.871","24.2",,
"1088000308","89708.03","118.60000000000002","131","27","131","569577259","-629887896","4.927","24.4",,
"1088000309","89713.34","118.79999999999995","131","27","131","569576860","-629888484","4.973","24.4",,
"1088000310","89718.16","119.0","131","27","131","569576496","-629889024","4.768","24.4",,
"1088000311","89722.79","119.39999999999998","131","27","131","569576133","-629889529","4.675","24.4",,
"1088000312","89727.52","119.39999999999998","131","27","131","569575764","-629890054","4.721","24.4",,
"1088000313","89732.4","119.60000000000002","131","27","131","569575395","-629890603","4.759","24.93",,
"1088000314","89737.29","119.79999999999995","131","27","131","569575022","-629891151","4.768","24.93",,
"1088000315","89742.23","120.0","130","27","130","569574650","-629891687","4.768","24.93",,
"1088000316","89746.91","120.20000000000005","130","27","130","569574294","-629892218","4.833","24.93",,
"1088000317","89751.71","120.39999999999998","130","27","130","569573930","-629892756","4.889","24.93",,
"1088000318","89756.39","120.60000000000002","130","27","130","569573581","-629893303","4.852","27.25",,
"1088000319","89761.15","120.79999999999995","129","27","129","569573217","-629893844","4.759","27.25",,
"1088000320","89766.08","120.79999999999995","129","27","129","569572851","-629894399","4.693","27.25",,
"1088000321","89770.97","121.0","129","27","129","569572502","-629894962","4.712","27.25",,
"1088000322","89775.5","121.39999999999998","128","27","128","569572151","-629895488","4.787","27.25",,
"1088000323","89780.39","121.39999999999998","128","27","128","569571784","-629896049","4.833","27.22",,
"1088000324","89785.42","121.79999999999995","128","27","128","569571413","-629896626","4.852","27.22",,
"1088000325","89790.36","121.79999999999995","128","27","128","569571040","-629897180","4.805","27.22",,
"1088000326","89795.15","121.79999999999995","128","27","128","569570676","-629897717","4.759","27.22",,
"1088000327","89799.93","122.0","128","27","128","569570318","-629898261","4.731","27.22",,
"1088000328","89804.57","122.20000000000005","128","27","128","569569959","-629898778","4.721","27.2",,
"1088000329","89809.56","122.39999999999998","128","27","128","569569588","-629899336","4.833","27.2",,
"1088000330","89814.32","122.39999999999998","128","27","128","569569234","-629899897","4.899","27.2",,
"1088000331","89819.28","122.39999999999998","128","27","128","569568865","-629900458","4.852","27.2",,
"1088000332","89824.31","122.60000000000002","128","27","128","569568496","-629901016","4.871","27.2",,
"1088000333","89828.91","122.60000000000002","128","27","128","569568150","-629901554","4.899","28.37",,
"1088000334","89833.95","122.79999999999995","128","27","128","569567789","-629902140","4.917","28.37",,
"1088000335","89838.52","123.0","128","27","128","569567423","-629902657","4.889","28.37",,
"1088000336","89843.76","123.0","128","27","128","569567035","-629903224","4.815","28.37",,
"1088000337","89848.51","123.20000000000005","128","27","128","569566687","-629903769","4.824","28.37",,
"1088000338","89853.18","123.39999999999998","128","27","128","569566327","-629904292","4.936","30.72",,
"1088000339","89857.93","123.79999999999995","128","27","128","569565969","-629904843","4.973","30.72",,
"1088000340","89862.91","124.0","128","27","128","569565595","-629905403","4.955","30.72",,
"1088000341","89867.8","124.0","128","27","128","569565234","-629905969","5.02","30.72",,
"1088000342","89872.58","124.0","128","27","128","569564862","-629906514","5.076","30.72",,
"1088000343","89877.86","124.0","128","27","128","569564471","-629907109","5.151","30.72",,
"1088000344","89882.89","124.20000000000005","128","27","128","569564078","-629907675","5.151","30.72",,
"1088000345","89888.16","124.20000000000005","127","27","127","569563664","-629908244","5.179","30.72",,
"1088000346","89893.48","124.39999999999998","127","27","127","569563262","-629908838","5.151","30.72",,
"1088000347","89898.69","124.39999999999998","126","27","126","569562879","-629909430","5.104","30.72",,
"1088000348","89903.62","124.39999999999998","126","27","126","569562516","-629910003","4.973","29.93",,
"1088000349","89908.63","124.39999999999998","126","27","126","569562151","-629910575","4.908","29.93",,
"1088000350","89913.28","124.39999999999998","125","27","125","569561806","-629911136","4.917","29.93",,
"1088000351","89918.24","124.60000000000002","124","27","124","569561432","-629911690","4.871","29.93",,
"1088000352","89922.81","124.79999999999995","124","27","124","569561079","-629912238","4.787","29.93",,
"1088000353","89928.29","124.79999999999995","123","27","123","569560677","-629912834","4.721","29.4",,
"1088000354","89933.21","125.0","122","27","122","569560302","-629913387","4.908","29.4",,
"1088000355","89938.0","125.39999999999998","121","27","121","569559929","-629913916","4.88","29.4",,
"1088000356","89943.04","125.60000000000002","121","27","121","569559539","-629914476","5.001","29.4",,
"1088000357","89948.32","125.79999999999995","120","27","120","569559130","-629915044","5.151","29.4",,
"1088000358","89953.52","125.79999999999995","120","27","120","569558729","-629915618","5.235","30.23",,
"1088000359","89958.7","125.79999999999995","120","27","120","569558321","-629916175","5.207","30.23",,
"1088000360","89963.73","125.79999999999995","120","27","120","569557934","-629916750","5.104","30.23",,
"1088000361","89968.91","126.0","120","27","120","569557536","-629917325","5.001","30.23",,
"1088000362","89974.16","126.0","120","27","120","569557137","-629917912","5.02","30.23",,
"1088000363","89979.48","126.0","120","27","120","569556736","-629918505","5.039","29.6",,
"1088000364","89984.55","126.0","120","27","120","569556335","-629919037","4.973","29.6",,
"1088000365","89989.63","126.20000000000005","119","27","119","569555940","-629919580","5.039","29.6",,
"1088000366","89994.62","126.20000000000005","119","27","119","569555562","-629920160","5.151","29.6",,
"1088000367","90000.02","126.39999999999998","119","27","119","569555149","-629920756","5.216","29.97",,
"1088000368","90005.02","126.60000000000002","119","27","119","569554740","-629921284","5.132","29.97",,
"1088000369","90010.05","126.79999999999995","119","27","119","569554327","-629921822","4.992","29.97",,
"1088000370","90015.53","126.79999999999995","119","27","119","569553896","-629922372","4.964","29.97",,
"1088000371","90020.22","126.79999999999995","119","27","119","569553476","-629922807","4.983","29.97",,
"1088000372","90025.26","127.0","119","27","119","569553040","-629923290","5.057","29.97",,
"1088000373","90030.6","127.0","119","27","119","569552600","-629923798","5.085","30.21",,
"1088000374","90035.46","127.0","119","27","119","569552175","-629924230","5.057","30.21",,
"1088000375","90040.08","127.20000000000005","119","27","119","569551762","-629924674","5.067","30.21",,
"1088000376","90045.25","127.20000000000005","119","27","119","569551323","-629925155","5.067","30.21",,
"1088000377","90050.09","127.39999999999998","119","27","119","569550901","-629925614","4.973","30.21",,
"1088000378","90054.8","127.79999999999995","119","27","119","569550484","-629926059","4.908","31.17",,
"1088000379","90059.99","127.79999999999995","119","27","119","569550042","-629926531","4.973","31.17",,
"1088000380","90064.78","127.79999999999995","120","27","120","569549624","-629927004","5.02","31.17",,
"1088000381","90069.96","128.0","120","27","120","569549173","-629927480","5.057","31.17",,
"1088000382","90074.99","128.20000000000005","121","27","121","569548732","-629927937","4.983","31.17",,
"1088000383","90080.04","128.39999999999998","121","27","121","569548280","-629928360","4.964","31.8",,
"1088000384","90084.89","128.60000000000002","122","27","122","569547838","-629928768","5.011","31.8",,
"1088000385","90089.66","128.79999999999995","123","27","123","569547378","-629929152","5.067","31.8",,
"1088000386","90094.89","129.0","123","27","123","569546893","-629929566","5.048","31.8",,
"1088000387","90099.99","129.20000000000005","124","27","124","569546414","-629929965","4.983","31.8",,
"1088000388","90105.29","129.39999999999998","125","27","125","569545923","-629930347","4.945","30.65",,
"1088000389","90110.09","129.60000000000002","125","27","125","569545478","-629930715","4.889","30.65",,
"1088000390","90114.76","129.60000000000002","126","27","126","569545030","-629931075","4.973","30.65",,
"1088000391","90119.66","129.79999999999995","126","27","126","569544540","-629931401","5.076","30.65",,
"1088000392","90124.93","129.79999999999995","127","27","127","569544042","-629931762","5.067","30.65",,
"1088000393","90129.84","129.79999999999995","127","27","127","569543558","-629932084","5.076","29.88",,
"1088000394","90134.84","129.79999999999995","127","27","127","569543064","-629932411","5.095","29.88",,
"1088000395","90140.38","129.79999999999995","127","27","127","569542541","-629932807","5.272","29.88",,
"1088000396","90145.48","129.79999999999995","126","27","126","569542051","-629933160","5.048","29.88",,
"1088000397","90150.51","130.0","126","27","126","569541554","-629933492","5.085","29.88",,
"1088000398","90155.96","130.20000000000005","126","27","126","569541047","-629933882","5.197","27.79",,
"1088000399","90160.69","130.39999999999998","126","27","126","569540571","-629934202","5.16","27.79",,
"1088000400","90166.01","130.60000000000002","126","27","126","569540058","-629934548","5.141","27.79",,
"1088000401","90171.11","130.79999999999995","125","27","125","569539548","-629934843","5.216","27.79",,
"1088000402","90176.2","130.79999999999995","125","27","125","569539054","-629935191","5.207","27.79",,
"1088000403","90181.25","131.0","125","27","125","569538569","-629935564","5.141","28.76",,
"1088000404","90186.29","131.20000000000005","125","27","125","569538074","-629935908","5.104","28.76",,
"1088000405","90191.37","131.20000000000005","125","27","125","569537568","-629936231","5.048","28.76",,
"1088000406","90196.66","131.20000000000005","125","27","125","569537056","-629936598","5.048","28.76",,
"1088000407","90201.98","131.20000000000005","125","27","125","569536551","-629936964","5.02","28.76",,
"1088000408","90207.03","131.39999999999998","125","27","125","569536062","-629937314","5.02","29.8",,
"1088000409","90212.16","131.60000000000002","125","27","125","569535572","-629937650","4.955","29.8",,
"1088000410","90216.78","131.60000000000002","125","27","125","569535109","-629937949","4.908","29.8",,
"1088000411","90221.9","131.79999999999995","125","27","125","569534631","-629938294","4.852","29.8",,
"1088000412","90226.33","131.79999999999995","124","27","124","569534186","-629938538","4.796","29.8",,
"1088000413","90230.79","131.79999999999995","124","27","124","569533741","-629938844","4.824","29.32",,
"1088000414","90236.13","131.79999999999995","124","27","124","569533230","-629939215","5.225","29.32",,
"1088000415","90241.31","132.0","124","27","124","569532721","-629939605","5.496","29.32",,
"1088000416","90247.06","132.20000000000005","123","27","123","569532174","-629939983","5.458","29.32",,
"1088000417","90252.31","132.20000000000005","122","27","122","569531666","-629940367","5.449","29.32",,
"1088000418","90257.74","132.39999999999998","122","27","122","569531134","-629940734","5.384","30.57",,
"1088000419","90263.41","132.39999999999998","122","27","122","569530590","-629941088","5.384","30.57",,
"1088000420","90268.56","132.39999999999998","122","27","122","569530085","-629941439","5.356","30.57",,
"1088000421","90273.93","132.60000000000002","122","27","122","569529561","-629941815","5.393","30.57",,
"1088000422","90279.49","132.60000000000002","122","27","122","569529018","-629942169","5.44","30.57",,
"1088000423","90284.89","132.60000000000002","122","27","122","569528491","-629942527","5.44","30.61",,
"1088000424","90290.28","132.79999999999995","122","27","122","569527957","-629942872","5.458","30.61",,
"1088000425","90295.88","132.79999999999995","122","27","122","569527424","-629943262","5.393","30.61",,
"1088000426","90301.16","133.0","122","27","122","569526898","-629943610","5.356","30.61",,
"1088000427","90306.9","133.0","122","27","122","569526346","-629944002","5.374","30.61",,
"1088000428","90312.52","133.20000000000005","122","27","122","569525808","-629944354","5.328","30.64",,
"1088000429","90317.72","133.39999999999998","122","27","122","569525310","-629944697","5.328","30.64",,
"1088000430","90322.45","133.39999999999998","122","27","122","569524821","-629945010","5.356","30.64",,
"1088000431","90327.91","133.60000000000002","122","27","122","569524272","-629945368","5.384","30.64",,
"1088000432","90334.02","133.79999999999995","122","27","122","569523693","-629945765","5.43","30.64",,
"1088000433","90339.57","133.79999999999995","122","27","122","569523151","-629946125","5.486","31.06",,
"1088000434","90345.04","134.20000000000005","121","27","121","569522614","-629946462","5.468","31.06",,
"1088000435","90350.41","134.20000000000005","121","27","121","569522084","-629946810","5.505","31.06",,
"1088000436","90355.95","134.39999999999998","121","27","121","569521547","-629947188","5.542","31.06",,
"1088000437","90361.45","134.39999999999998","121","27","121","569521005","-629947557","5.58","31.06",,
"1088000438","90367.12","134.60000000000002","120","27","120","569520461","-629947932","5.524","31.73",,
"1088000439","90372.63","134.60000000000002","120","27","120","569519929","-629948296","5.542","31.73",,
"1088000440","90377.95","134.60000000000002","120","27","120","569519394","-629948643","5.626","31.73",,
"1088000441","90383.59","134.79999999999995","119","27","119","569518833","-629949014","5.654","31.73",,
"1088000442","90389.55","135.0","119","27","119","569518249","-629949378","5.617","31.73",,
"1088000443","90395.53","135.0","119","27","119","569517691","-629949817","5.598","29.81",,
"1088000444","90401.16","135.0","119","27","119","569517142","-629950187","5.589","29.81",,
"1088000445","90406.84","135.20000000000005","118","27","118","569516589","-629950520","5.636","29.81",,
"1088000446","90412.1","135.20000000000005","118","27","118","569516059","-629950866","5.71","29.81",,
"1088000447","90417.84","135.20000000000005","118","27","118","569515496","-629951250","5.785","29.81",,
"1088000448","90423.77","135.20000000000005","118","27","118","569514919","-629951626","5.794","28.54",,
"1088000449","90429.53","135.39999999999998","117","27","117","569514349","-629952016","5.85","28.54",,
"1088000450","90435.66","135.60000000000002","117","27","117","569513771","-629952462","5.822","28.54",,
"1088000451","90441.66","135.60000000000002","117","27","117","569513205","-629952906","5.897","28.54",,
"1088000452","90447.52","135.79999999999995","117","27","117","569512639","-629953287","5.841","28.54",,
"1088000453","90453.06","136.0","117","27","117","569512092","-629953656","5.804","29.26",,
"1088000454","90458.98","136.0","118","27","118","569511531","-629954095","5.804","29.26",,
"1088000455","90464.95","136.0","118","27","118","569510954","-629954520","6.028","29.26",,
"1088000456","90471.12","136.20000000000005","118","27","118","569510363","-629954960","6.149","29.26",,
"1088000457","90477.12","136.20000000000005","119","27","119","569509794","-629955402","6.084","29.26",,
"1088000458","90482.95","136.39999999999998","119","27","119","569509236","-629955823","5.916","28.95",,
"1088000459","90488.7","136.39999999999998","119","27","119","569508685","-629956236","5.813","28.95",,
"1088000460","90494.5","136.39999999999998","119","27","119","569508135","-629956639","5.729","28.95",,
"1088000461","90499.91","136.60000000000002","120","27","120","569507604","-629957017","5.729","28.95",,
"1088000462","90505.69","136.79999999999995","120","27","120","569507064","-629957452","5.738","28.95",,
"1088000463","90511.04","137.0","120","27","120","569506546","-629957875","5.701","27.96",,
"1088000464","90516.93","137.0","120","27","120","569505987","-629958307","5.673","27.96",,
"1088000465","90522.69","137.20000000000005","120","27","120","569505448","-629958760","5.608","27.96",,
"1088000466","90528.41","137.20000000000005","120","27","120","569504924","-629959219","5.514","27.96",,
"1088000467","90534.06","137.39999999999998","119","27","119","569504408","-629959660","5.468","27.96",,
"1088000468","90539.11","137.60000000000002","119","27","119","569503927","-629960059","5.356","28.88",,
"1088000469","90544.45","137.60000000000002","119","27","119","569503439","-629960492","5.291","28.88",,
"1088000470","90549.59","137.79999999999995","118","27","118","569502954","-629960893","5.309","28.88",,
"1088000471","90554.91","138.0","118","27","118","569502474","-629961335","5.318","28.88",,
"1088000472","90560.11","138.20000000000005","118","27","118","569502011","-629961785","5.263","28.88",,
"1088000473","90565.04","138.39999999999998","117","27","117","569501562","-629962235","5.225","27.13",,
"1088000474","90570.62","138.60000000000002","117","27","117","569501074","-629962714","5.281","27.13",,
"1088000475","90575.73","138.79999999999995","117","27","117","569500627","-629963186","5.253","27.13",,
"1088000476","90580.83","139.0","117","27","117","569500176","-629963654","5.235","27.13",,
"1088000477","90585.92","139.20000000000005","117","27","117","569499731","-629964133","5.132","27.13",,
"1088000478","90591.14","139.39999999999998","117","27","117","569499291","-629964631","5.048","27.93",,
"1088000479","90595.91","139.39999999999998","117","27","117","569498864","-629965075","5.011","27.93",,
"1088000480","90600.95","139.39999999999998","118","27","118","569498437","-629965557","4.945","27.93",,
"1088000481","90605.98","139.60000000000002","118","27","118","569498018","-629966050","4.908","27.93",,
"1088000482","90610.66","139.60000000000002","118","27","118","569497613","-629966513","4.871","27.93",,
"1088000483","90615.53","139.79999999999995","118","27","118","569497212","-629966993","4.768","28.85",,
"1088000484","90620.0","140.20000000000005","118","27","118","569496827","-629967421","4.628","28.85",,
"1088000485","90624.48","140.39999999999998","118","27","118","569496452","-629967878","4.581","28.85",,
"1088000486","90629.2","140.60000000000002","118","27","118","569496072","-629968380","4.535","28.85",,
"1088000487","90633.82","140.79999999999995","118","27","118","569495699","-629968862","4.516","28.85",,
"1088000488","90638.41","141.0","118","27","118","569495310","-629969309","4.563","27.5",,
"1088000489","90642.98","141.20000000000005","119","27","119","569494934","-629969762","4.525","27.5",,
"1088000490","90647.35","141.39999999999998","119","27","119","569494569","-629970217","4.544","27.5",,
"1088000491","90651.99","141.39999999999998","119","27","119","569494187","-629970702","4.591","27.5",,
"1088000492","90656.79","141.60000000000002","119","27","119","569493796","-629971204","4.628","27.5",,
"1088000493","90661.85","141.60000000000002","120","27","120","569493405","-629971745","4.665","25.81",,
"1088000494","90666.79","141.79999999999995","120","27","120","569493021","-629972269","4.768","25.81",,
"1088000495","90671.41","142.0","120","27","120","569492645","-629972739","4.749","25.81",,
"1088000496","90675.88","142.20000000000005","120","27","120","569492284","-629973225","4.731","25.81",,
"1088000497","90680.54","142.60000000000002","120","27","120","569491926","-629973738","4.637","25.81",,
"1088000498","90685.11","142.79999999999995","120","27","120","569491562","-629974222","4.591","25.48",,
"1088000499","90689.69","143.0","120","27","120","569491212","-629974728","4.516","25.48",,
"1088000500","90694.19","143.0","120","27","120","569490859","-629975231","4.553","25.48",,
