record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.enhanced_respiration_rate[Breaths/min],
"1084485237","59839.11","234.60000000000002","105","10","105","568491146","-629379770","7.082","21.24",,
"1084485238","59846.81","234.60000000000002","107","10","107","568491649","-629378810","7.549","21.24",,
"1084485239","59854.9","234.39999999999998","108","10","108","568492180","-629377798","8.08","21.24",,
"1084485240","59863.38","234.39999999999998","110","10","110","568492759","-629376738","8.566","21.24",,
"1084485241","59872.56","234.39999999999998","111","10","111","568493363","-629375595","8.929","21.24",,
"1084485242","59882.02","234.20000000000005","112","10","112","568493963","-629374392","9.312","21.24",,
"1084485243","59891.65","234.20000000000005","113","10","113","568494595","-629373186","9.601","21.24",,
"1084485244","59901.46","234.0","113","10","113","568495229","-629371932","9.937","21.25",,
"1084485245","59911.75","233.79999999999995","113","10","113","568495866","-629370615","10.133","21.25",,
"1084485246","59921.91","233.60000000000002","114","10","114","568496489","-629369286","10.282","21.25",,
"1084485247","59932.46","233.39999999999998","115","10","115","568497139","-629367924","10.497","21.25",,
"1084485248","59943.02","233.0","115","10","115","568497783","-629366531","10.73","21.25",,
"1084485249","59953.96","232.79999999999995","115","10","115","568498421","-629365079","10.88","20.46",,
"1084485250","59964.85","232.20000000000005","116","10","116","568499044","-629363615","10.936","20.46",,
"1084485251","59976.07","232.0","117","10","117","568499736","-629362163","11.132","20.46",,
"1084485252","59987.19","231.60000000000002","118","10","118","568500388","-629360676","11.271","20.46",,
"1084485253","59998.58","231.20000000000005","118","10","118","568501051","-629359148","11.449","20.46",,
"1084485254","60010.43","230.60000000000002","119","10","119","568501749","-629357562","11.813","19.94",,
"1084485255","60022.92","230.20000000000005","119","10","119","568502491","-629355921","12.214","19.94",,
"1084485256","60035.53","230.0","120","10","120","568503230","-629354249","12.55","19.94",,
"1084485257","60048.39","229.60000000000002","120","10","120","568503979","-629352539","12.792","19.94",,
"1084485258","60061.29","229.20000000000005","121","10","121","568504745","-629350839","12.904","19.94",,
"1084485259","60074.2","228.79999999999995","121","10","121","568505459","-629349087","12.97","22.74",,
"1084485260","60087.08","228.20000000000005","121","10","121","568506126","-629347290","13.035","22.74",,
"1084485261","60100.12","227.79999999999995","121","10","121","568506789","-629345475","13.016","22.74",,
"1084485262","60112.92","227.20000000000005","121","10","121","568507430","-629343670","13.007","22.74",,
"1084485263","60125.85","226.60000000000002","121","10","121","568508071","-629341845","13.035","22.74",,
"1084485264","60138.87","226.20000000000005","121","10","121","568508744","-629340031","13.044","22.74",,
"1084485265","60151.99","225.79999999999995","121","10","121","568509419","-629338201","13.128","23.82",,
"1084485266","60165.37","225.39999999999998","120","10","120","568510106","-629336334","13.371","23.82",,
"1084485267","60179.1","224.79999999999995","120","10","120","568510810","-629334420","13.641","23.82",,
"1084485268","60192.8","224.60000000000002","119","10","119","568511532","-629332515","13.735","23.82",,
"1084485269","60206.69","224.20000000000005","119","10","119","568512242","-629330569","13.791","23.82",,
"1084485270","60220.73","223.39999999999998","119","10","119","568512963","-629328626","13.763","24.94",,
"1084485271","60234.49","223.0","118","10","118","568513670","-629326726","13.613","24.94",,
"1084485272","60247.78","222.60000000000002","118","10","118","568514340","-629324858","13.483","24.94",,
"1084485273","60261.02","222.0","117","10","117","568514993","-629322996","13.278","24.94",,
"1084485274","60274.04","221.60000000000002","116","10","116","568515630","-629321150","13.147","24.5",,
"1084485275","60286.85","221.39999999999998","114","10","114","568516262","-629319316","13.007","24.5",,
"1084485276","60300.03","221.0","113","10","113","568516912","-629317458","12.886","24.5",,
"1084485277","60313.02","220.60000000000002","110","10","110","568517538","-629315635","12.606","24.5",,
"1084485278","60325.44","220.20000000000005","109","10","109","568518160","-629313894","12.354","24.5",,
"1084485279","60337.53","220.0","107","10","107","568518782","-629312204","12.149","23.81",,
"1084485280","60349.51","219.79999999999995","105","10","105","568519371","-629310511","11.981","23.81",,
"1084485281","60361.33","219.39999999999998","103","10","103","568519975","-629308858","11.747","23.81",,
"1084485282","60373.01","219.20000000000005","101","10","101","568520562","-629307238","11.542","23.81",,
"1084485283","60384.42","219.0","101","10","101","568521155","-629305644","11.579","23.81",,
"1084485284","60395.75","218.79999999999995","98","10","98","568521751","-629304049","11.561","23.81",,
"1084485285","60407.52","218.39999999999998","96","10","96","568522336","-629302398","11.533","22.57",,
"1084485286","60419.09","218.20000000000005","95","10","95","568522958","-629300798","11.514","22.57",,
"1084485287","60430.14","218.0","93","10","93","568523542","-629299283","10.842","22.57",,
"1084485288","60440.37","217.60000000000002","91","10","91","568524075","-629297885","9.909","22.57",,
"1084485289","60450.42","217.20000000000005","89","10","89","568524624","-629296514","9.9","21.34",,
"1084485290","60460.21","216.79999999999995","88","10","88","568525149","-629295181","9.788","21.34",,
"1084485291","60469.99","216.39999999999998","86","10","86","568525709","-629293850","10.096","21.34",,
"1084485292","60480.34","215.79999999999995","86","10","86","568526343","-629292472","10.506","21.34",,
"1084485293","60491.3","215.60000000000002","87","10","87","568527005","-629291041","10.693","21.34",,
"1084485294","60502.49","215.20000000000005","87","10","87","568527684","-629289579","10.992","20.53",,
"1084485295","60513.51","214.79999999999995","88","10","88","568528398","-629288197","10.917","20.53",,
"1084485296","60524.44","214.60000000000002","91","10","91","568529134","-629286828","11.085","20.53",,
"1084485297","60535.87","214.39999999999998","92","10","92","568529878","-629285390","11.374","20.53",,
"1084485298","60547.4","214.20000000000005","95","10","95","568530666","-629283991","11.514","20.53",,
"1084485299","60558.94","213.79999999999995","98","10","98","568531519","-629282665","11.71","20.38",,
"1084485300","60570.76","213.20000000000005","100","10","100","568532394","-629281307","11.962","20.38",,
"1084485301","60582.78","213.0","102","10","102","568533301","-629279950","12.195","20.38",,
"1084485302","60595.23","212.79999999999995","102","10","102","568534253","-629278572","12.531","20.38",,
"1084485303","60607.81","212.39999999999998","103","10","103","568535228","-629277171","12.848","20.38",,
"1084485304","60620.99","212.0","104","10","104","568536226","-629275691","13.212","19.88",,
"1084485305","60634.5","211.79999999999995","104","10","104","568537252","-629274164","13.623","19.88",,
"1084485306","60648.49","211.20000000000005","105","10","105","568538300","-629272573","13.94","19.88",,
"1084485307","60662.61","210.60000000000002","105","10","105","568539336","-629270942","14.052","19.88",,
"1084485308","60676.68","210.20000000000005","106","10","106","568540371","-629269314","14.024","19.88",,
"1084485309","60690.69","209.79999999999995","107","10","107","568541383","-629267661","13.977","19.55",,
"1084485310","60704.78","209.20000000000005","108","10","108","568542384","-629265982","13.959","19.55",,
"1084485311","60718.75","208.60000000000002","108","10","108","568543378","-629264330","13.875","19.55",,
"1084485312","60732.42","208.20000000000005","108","10","108","568544337","-629262671","13.725","19.55",,
"1084485313","60746.14","207.79999999999995","109","10","109","568545315","-629261032","13.604","19.55",,
"1084485314","60759.93","207.60000000000002","109","10","109","568546287","-629259400","13.483","19.33",,
"1084485315","60773.5","207.39999999999998","109","10","109","568547270","-629257828","13.408","19.33",,
"1084485316","60786.69","207.20000000000005","109","10","109","568548246","-629256304","13.315","19.33",,
"1084485317","60799.97","207.0","109","10","109","568549238","-629254793","13.278","19.33",,
"1084485318","60813.17","206.79999999999995","109","10","109","568550234","-629253297","13.259","19.33",,
"1084485319","60826.38","206.79999999999995","109","10","109","568551218","-629251786","13.194","19.58",,
"1084485320","60839.61","206.60000000000002","110","10","110","568552170","-629250242","13.082","19.58",,
"1084485321","60852.39","206.60000000000002","110","10","110","568553086","-629248705","12.951","19.58",,
"1084485322","60865.48","206.39999999999998","110","10","110","568554028","-629247192","12.746","19.58",,
"1084485323","60877.95","206.39999999999998","110","10","110","568554927","-629245718","12.578","19.58",,
"1084485324","60890.4","206.20000000000005","111","10","111","568555825","-629244248","12.475","20.14",,
"1084485325","60902.74","206.20000000000005","112","10","112","568556722","-629242800","12.345","20.14",,
"1084485326","60915.05","206.0","112","10","112","568557612","-629241365","12.223","20.14",,
"1084485327","60927.06","206.0","113","10","113","568558495","-629239954","12.139","20.14",,
"1084485328","60939.26","205.79999999999995","113","10","113","568559334","-629238487","11.999","20.14",,
"1084485329","60950.9","205.79999999999995","114","10","114","568560118","-629237038","11.794","19.73",,
"1084485330","60962.58","205.60000000000002","115","10","115","568560911","-629235601","11.673","19.73",,
"1084485331","60974.2","205.60000000000002","116","10","116","568561658","-629234117","11.663","19.73",,
"1084485332","60985.89","205.60000000000002","117","10","117","568562311","-629232533","11.663","19.73",,
"1084485333","60997.45","205.39999999999998","117","10","117","568562907","-629230927","11.607","19.73",,
"1084485334","61009.03","205.39999999999998","119","10","119","568563436","-629229271","11.607","19.45",,
"1084485335","61020.55","205.20000000000005","120","10","120","568563946","-629227599","11.71","19.45",,
"1084485336","61032.34","205.0","121","10","121","568564450","-629225874","11.971","19.45",,
"1084485337","61044.52","204.60000000000002","122","10","122","568564977","-629224098","12.223","19.45",,
"1084485338","61057.11","204.0","122","10","122","568565508","-629222277","12.428","19.45",,
"1084485339","61069.4","203.60000000000002","123","10","123","568566100","-629220505","12.615","19.66",,
"1084485340","61082.37","203.0","124","10","124","568566764","-629218693","12.699","19.66",,
"1084485341","61095.46","202.60000000000002","125","10","125","568567446","-629216895","12.69","19.66",,
"1084485342","61108.12","202.0","125","10","125","568568119","-629215141","12.596","19.66",,
"1084485343","61120.98","201.79999999999995","125","10","125","568568798","-629213382","12.522","19.66",,
"1084485344","61133.33","201.60000000000002","126","10","126","568569463","-629211683","12.391","19.8",,
"1084485345","61145.56","201.39999999999998","126","10","126","568570134","-629210026","12.167","19.8",,
"1084485346","61157.33","201.20000000000005","126","10","126","568570755","-629208410","11.822","19.8",,
"1084485347","61168.76","201.20000000000005","126","10","126","568571366","-629206835","11.589","19.8",,
"1084485348","61179.81","201.0","126","10","126","568571926","-629205271","11.346","19.8",,
"1084485349","61191.15","201.0","125","10","125","568572429","-629203641","11.243","19.89",,
"1084485350","61202.28","201.0","125","10","125","568572932","-629202034","11.225","19.89",,
"1084485351","61213.67","200.79999999999995","125","10","125","568573393","-629200354","11.477","19.89",,
"1084485352","61225.53","200.79999999999995","124","10","124","568573894","-629198614","11.934","19.89",,
"1084485353","61237.55","200.60000000000002","123","10","123","568574425","-629196852","12.177","19.89",,
"1084485354","61250.06","200.0","123","10","123","568575006","-629195074","12.242","19.56",,
"1084485355","61262.23","199.39999999999998","122","10","122","568575507","-629193292","12.13","19.56",,
"1084485356","61274.19","198.60000000000002","122","10","122","568575916","-629191489","11.953","19.56",,
"1084485357","61286.1","198.0","121","10","121","568576110","-629189603","11.981","19.56",,
"1084485358","61298.59","197.60000000000002","120","10","120","568576114","-629187632","12.335","19.56",,
"1084485359","61311.0","197.0","119","10","119","568576016","-629185658","12.671","19.34",,
"1084485360","61323.33","196.39999999999998","118","10","118","568576031","-629183721","12.335","19.34",,
"1084485361","61335.6","195.60000000000002","117","10","117","568576089","-629181741","12.699","19.34",,
"1084485362","61348.08","194.60000000000002","116","10","116","568576183","-629179782","12.261","19.34",,
"1084485363","61359.7","193.60000000000002","114","10","114","568576265","-629177952","11.551","19.34",,
"1084485364","61370.69","192.0","113","10","113","568576315","-629176202","11.02","19.19",,
"1084485365","61380.81","190.60000000000002","111","10","111","568576431","-629174593","10.133","19.19",,
"1084485366","61390.21","189.0","109","10","109","568576561","-629173095","9.387","19.19",,
"1084485367","61398.55","187.60000000000002","105","10","105","568576642","-629171800","7.828","19.19",,
"1084485368","61406.01","186.20000000000005","103","10","103","568576665","-629170625","7.287","19.19",,
"1084485369","61413.35","185.20000000000005","100","10","100","568576698","-629169411","7.819","18.7",,
"1084485370","61422.37","184.39999999999998","98","10","98","568576820","-629167982","8.706","18.7",,
"1084485371","61431.37","183.20000000000005","97","10","97","568576972","-629166569","8.836","18.7",,
"1084485372","61440.55","182.60000000000002","95","10","95","568577261","-629165174","8.995","18.7",,
"1084485373","61449.8","182.20000000000005","94","10","94","568577702","-629163868","9.013","18.7",,
"1084485374","61458.62","181.60000000000002","94","10","94","568578173","-629162650","8.836","18.7",,
"1084485375","61466.37","181.39999999999998","93","10","93","568578657","-629161631","7.894","18.76",,
"1084485376","61473.26","181.0","93","10","93","568579033","-629160683","6.709","18.76",,
"1084485377","61479.12","181.0","94","10","94","568579169","-629159776","5.645","18.76",,
"1084485378","61484.29","181.0","95","10","95","568579053","-629158941","5.402","18.76",,
"1084485379","61489.43","181.0","95","10","95","568578713","-629158274","5.393","18.02",,
"1084485380","61494.68","181.0","95","10","95","568578239","-629157776","5.757","18.02",,
"1084485381","61500.87","181.0","95","10","95","568577668","-629157254","6.382","18.02",,
"1084485382","61507.6","180.79999999999995","95","10","95","568577105","-629156566","6.905","18.02",,
"1084485383","61514.82","180.79999999999995","95","10","95","568576541","-629155778","7.231","18.02",,
"1084485384","61522.31","180.79999999999995","96","10","96","568575989","-629154888","7.605","18.31",,
"1084485385","61530.48","180.79999999999995","97","10","97","568575458","-629153868","7.875","18.31",,
"1084485386","61538.58","180.79999999999995","98","10","98","568575006","-629152765","8.09","18.31",,
"1084485387","61546.87","180.79999999999995","100","10","100","568574650","-629151562","8.183","18.31",,
"1084485388","61555.04","180.79999999999995","102","10","102","568574407","-629150305","8.22","18.31",,
"1084485389","61563.39","181.0","104","10","104","568574209","-629149011","8.22","18.51",,
"1084485390","61571.94","181.0","107","10","107","568574024","-629147681","8.36","18.51",,
"1084485391","61580.17","181.0","108","10","108","568573847","-629146419","7.959","18.51",,
"1084485392","61587.89","181.20000000000005","110","10","110","568573681","-629145234","7.642","18.51",,
"1084485393","61594.99","181.39999999999998","111","10","111","568573535","-629144111","7.437","18.51",,
"1084485394","61602.28","181.60000000000002","113","10","113","568573394","-629142990","7.213","18.64",,
"1084485395","61608.96","181.79999999999995","114","10","114","568573284","-629141929","7.054","18.64",,
"1084485396","61615.65","182.20000000000005","114","10","114","568573178","-629140873","6.83","18.64",,
"1084485397","61622.19","182.39999999999998","114","10","114","568573062","-629139846","6.597","18.64",,
"1084485398","61628.5","182.79999999999995","115","10","115","568572942","-629138851","6.41","18.64",,
"1084485399","61634.83","183.0","115","10","115","568572830","-629137855","6.289","17.94",,
"1084485400","61641.18","183.39999999999998","116","10","116","568572759","-629136852","6.252","17.94",,
"1084485401","61647.54","183.79999999999995","116","10","116","568572711","-629135841","6.27","17.94",,
"1084485402","61654.05","184.0","116","10","116","568572684","-629134817","6.289","17.94",,
"1084485403","61660.41","184.39999999999998","116","10","116","568572639","-629133814","6.308","17.94",,
"1084485404","61666.63","184.60000000000002","116","10","116","568572610","-629132823","6.289","18.26",,
"1084485405","61672.93","185.0","116","10","116","568572603","-629131825","6.242","18.26",,
"1084485406","61679.09","185.20000000000005","117","10","117","568572611","-629130848","6.14","18.26",,
"1084485407","61685.14","185.20000000000005","117","10","117","568572652","-629129896","6.037","18.26",,
"1084485408","61690.9","185.60000000000002","118","10","118","568572703","-629128985","5.878","18.26",,
"1084485409","61696.48","185.79999999999995","118","10","118","568572789","-629128099","5.766","18.47",,
"1084485410","61702.21","186.20000000000005","119","10","119","568572889","-629127194","5.738","18.47",,
"1084485411","61708.1","186.60000000000002","120","10","120","568573016","-629126288","5.701","18.47",,
"1084485412","61713.69","186.79999999999995","120","10","120","568573086","-629125408","5.654","18.47",,
"1084485413","61719.23","187.20000000000005","121","10","121","568573176","-629124541","5.598","18.47",,
"1084485414","61724.63","187.39999999999998","122","10","122","568573258","-629123683","5.552","18.22",,
"1084485415","61730.2","187.39999999999998","123","10","123","568573328","-629122810","5.486","18.22",,
"1084485416","61735.51","187.60000000000002","124","10","124","568573418","-629121973","5.374","18.22",,
"1084485417","61740.87","188.0","125","10","125","568573504","-629121135","5.365","18.22",,
"1084485418","61746.09","188.39999999999998","126","10","126","568573584","-629120304","5.402","18.22",,
"1084485419","61751.46","188.79999999999995","127","10","127","568573645","-629119450","5.44","18.84",,
"1084485420","61756.94","189.0","128","10","128","568573669","-629118571","5.524","18.84",,
"1084485421","61762.7","189.39999999999998","129","10","129","568573700","-629117663","5.542","18.84",,
"1084485422","61768.37","189.79999999999995","130","10","130","568573735","-629116774","5.514","18.84",,
"1084485423","61773.85","190.0","131","10","131","568573742","-629115908","5.44","18.84",,
"1084485424","61779.1","190.20000000000005","132","10","132","568573733","-629115076","5.3","19.25",,
"1084485425","61784.21","190.39999999999998","133","10","133","568573709","-629114253","5.235","19.25",,
"1084485426","61789.62","190.60000000000002","134","10","134","568573663","-629113394","5.291","19.25",,
"1084485427","61795.14","190.79999999999995","135","10","135","568573606","-629112522","5.374","19.25",,
"1084485428","61800.81","191.0","136","10","136","568573518","-629111650","5.402","19.25",,
"1084485429","61805.96","191.39999999999998","136","10","136","568573432","-629110828","5.421","19.25",,
"1084485430","61811.47","191.60000000000002","137","10","137","568573347","-629109957","5.458","19.13",,
"1084485431","61817.11","192.0","138","10","138","568573241","-629109087","5.458","19.13",,
"1084485432","61822.57","192.0","139","10","139","568573141","-629108241","5.458","19.13",,
"1084485433","61827.75","192.20000000000005","139","10","139","568573038","-629107420","5.458","19.13",,
"1084485434","61833.35","192.39999999999998","140","10","140","568572932","-629106556","5.524","19.05",,
"1084485435","61838.6","192.60000000000002","140","10","140","568572798","-629105724","5.58","19.05",,
"1084485436","61844.39","192.79999999999995","140","10","140","568572654","-629104835","5.654","19.05",,
"1084485437","61850.08","193.0","141","10","141","568572498","-629103962","5.664","19.05",,
"1084485438","61855.9","193.39999999999998","141","10","141","568572322","-629103080","5.71","19.05",,
"1084485439","61861.63","193.60000000000002","141","10","141","568572139","-629102203","5.785","19.39",,
"1084485440","61867.62","193.79999999999995","141","10","141","568571946","-629101306","5.804","19.39",,
"1084485441","61873.48","194.20000000000005","141","10","141","568571766","-629100411","5.869","19.39",,
"1084485442","61879.49","194.39999999999998","141","10","141","568571608","-629099491","5.925","19.39",,
"1084485443","61885.4","194.60000000000002","141","10","141","568571442","-629098599","5.85","19.39",,
"1084485444","61891.07","194.79999999999995","141","10","141","568571265","-629097744","5.813","19.23",,
"1084485445","61896.59","195.0","141","10","141","568571091","-629096908","5.785","19.23",,
"1084485446","61901.98","195.20000000000005","141","10","141","568570910","-629096080","5.794","19.23",,
"1084485447","61907.56","195.39999999999998","140","10","140","568570721","-629095233","5.748","19.23",,
"1084485448","61913.14","195.79999999999995","140","10","140","568570521","-629094385","5.72","19.23",,
"1084485449","61919.0","196.0","140","10","140","568570289","-629093534","5.664","19.51",,
"1084485450","61924.45","196.20000000000005","140","10","140","568570023","-629092751","5.636","19.51",,
"1084485451","61929.91","196.39999999999998","140","10","140","568569731","-629091988","5.496","19.51",,
"1084485452","61935.47","196.60000000000002","140","10","140","568569435","-629091218","5.421","19.51",,
"1084485453","61941.03","196.79999999999995","140","10","140","568569106","-629090496","5.318","19.51",,
"1084485454","61946.23","196.79999999999995","141","10","141","568568781","-629089819","5.225","23.64",,
"1084485455","61951.44","197.20000000000005","141","10","141","568568391","-629089216","5.179","23.64",,
"1084485456","61956.74","197.39999999999998","141","10","141","568568020","-629088585","5.113","23.64",,
"1084485457","61961.78","197.60000000000002","141","10","141","568567651","-629087992","5.039","23.64",,
"1084485458","61966.84","197.79999999999995","141","10","141","568567283","-629087400","4.936","23.64",,
"1084485459","61972.06","197.79999999999995","141","10","141","568566897","-629086823","4.973","24.02",,
"1084485460","61977.09","198.0","141","10","141","568566515","-629086261","5.123","24.02",,
"1084485461","61982.14","198.20000000000005","141","10","141","568566123","-629085668","5.318","24.02",,
"1084485462","61988.0","198.20000000000005","140","10","140","568565688","-629085017","5.496","24.02",,
"1084485463","61993.69","198.39999999999998","140","10","140","568565258","-629084389","5.58","24.02",,
"1084485464","61999.18","198.39999999999998","140","10","140","568564852","-629083762","5.561","25.86",,
"1084485465","62004.82","198.60000000000002","139","10","139","568564434","-629083124","5.626","25.86",,
"1084485466","62010.37","199.0","139","10","139","568564012","-629082497","5.729","25.86",,
"1084485467","62016.09","199.20000000000005","139","10","139","568563579","-629081856","5.832","25.86",,
"1084485468","62021.68","199.39999999999998","138","10","138","568563169","-629081180","5.888","25.86",,
"1084485469","62027.65","199.60000000000002","138","10","138","568562719","-629080492","5.906","25.11",,
"1084485470","62033.79","199.79999999999995","137","10","137","568562266","-629079798","5.869","25.11",,
"1084485471","62039.57","199.79999999999995","137","10","137","568561827","-629079143","5.757","25.11",,
"1084485472","62045.31","200.20000000000005","137","10","137","568561416","-629078483","5.598","25.11",,
"1084485473","62050.76","200.39999999999998","136","10","136","568561035","-629077820","5.57","25.11",,
"1084485474","62056.33","200.79999999999995","136","10","136","568560651","-629077135","5.608","24.61",,
"1084485475","62062.09","200.79999999999995","135","10","135","568560285","-629076400","5.738","24.61",,
"1084485476","62067.71","201.20000000000005","135","10","135","568559947","-629075652","5.692","24.61",,
"1084485477","62073.56","201.39999999999998","135","10","135","568559631","-629074858","5.71","24.61",,
"1084485478","62079.35","201.60000000000002","135","10","135","568559358","-629074042","5.785","24.61",,
"1084485479","62084.92","201.79999999999995","135","10","135","568559120","-629073215","5.85","25.07",,
"1084485480","62090.87","202.20000000000005","135","10","135","568558898","-629072329","5.888","25.07",,
"1084485481","62096.88","202.39999999999998","135","10","135","568558698","-629071419","5.944","25.07",,
"1084485482","62103.04","202.60000000000002","135","10","135","568558525","-629070486","6.0","25.07",,
"1084485483","62109.07","202.60000000000002","135","10","135","568558357","-629069569","6.056","25.07",,
"1084485484","62114.82","202.79999999999995","136","10","136","568558221","-629068659","6.028","26.94",,
"1084485485","62120.92","203.20000000000005","136","10","136","568558082","-629067722","5.897","26.94",,
"1084485486","62126.88","203.39999999999998","136","10","136","568557963","-629066794","5.906","26.94",,
"1084485487","62132.94","203.79999999999995","136","10","136","568557849","-629065852","6.028","26.94",,
"1084485488","62138.84","204.0","137","11","137","568557750","-629064926","6.074","26.94",,
"1084485489","62144.64","204.20000000000005","137","10","137","568557636","-629064017","5.981","25.05",,
"1084485490","62150.39","204.39999999999998","137","11","137","568557509","-629063121","5.832","25.05",,
"1084485491","62156.19","204.60000000000002","137","10","137","568557372","-629062225","5.776","25.05",,
"1084485492","62161.83","204.79999999999995","137","10","137","568557233","-629061348","5.738","25.05",,
"1084485493","62167.56","205.20000000000005","137","10","137","568557088","-629060463","5.71","25.05",,
"1084485494","62173.3","205.39999999999998","137","10","137","568556946","-629059582","5.673","25.05",,
"1084485495","62178.85","205.60000000000002","137","10","137","568556785","-629058730","5.636","25.75",,
"1084485496","62184.4","205.79999999999995","137","10","137","568556614","-629057888","5.589","25.75",,
"1084485497","62189.89","206.0","137","10","137","568556434","-629057054","5.58","25.75",,
"1084485498","62195.42","206.20000000000005","137","10","137","568556227","-629056221","5.636","25.75",,
"1084485499","62201.25","206.39999999999998","137","10","137","568556016","-629055366","5.664","27.8",,
"1084485500","62206.89","206.60000000000002","137","10","137","568555783","-629054522","5.888","27.8",,
"1084485501","62212.87","206.79999999999995","137","10","137","568555546","-629053641","5.972","27.8",,
"1084485502","62218.92","207.0","137","10","137","568555443","-629052679","6.168","27.8",,
"1084485503","62225.47","207.0","137","10","137","568555218","-629051695","6.401","27.8",,
"1084485504","62232.11","207.20000000000005","137","10","137","568554929","-629050721","6.615","28.37",,
"1084485505","62238.88","207.39999999999998","137","11","137","568554573","-629049796","6.578","28.37",,
"1084485506","62245.44","207.60000000000002","137","10","137","568554184","-629048913","6.681","28.37",,
"1084485507","62252.35","207.79999999999995","137","10","137","568553758","-629048012","6.877","28.37",,
"1084485508","62259.3","208.0","137","10","137","568553287","-629047157","6.895","28.37",,
"1084485509","62266.26","208.0","137","10","137","568552787","-629046328","6.97","27.58",,
"1084485510","62273.33","208.0","137","11","137","568552277","-629045486","7.026","27.58",,
"1084485511","62280.32","208.0","137","10","137","568551815","-629044595","6.923","27.58",,
"1084485512","62286.88","208.0","137","10","137","568551704","-629043523","6.783","27.58",,
"1084485513","62293.49","207.79999999999995","137","10","137","568551959","-629042509","6.578","27.58",,
"1084485514","62300.62","207.79999999999995","136","11","136","568552507","-629041675","7.035","28.23",,
"1084485515","62308.47","207.79999999999995","136","10","136","568553239","-629041051","7.716","28.23",,
"1084485516","62316.68","207.60000000000002","135","10","135","568554067","-629040566","8.435","28.23",,
"1084485517","62325.66","207.39999999999998","135","10","135","568554996","-629040170","9.06","28.23",,
"1084485518","62335.12","207.0","135","10","135","568555991","-629039835","9.564","28.23",,
"1084485519","62345.22","206.60000000000002","134","10","134","568557045","-629039490","9.937","27.48",,
"1084485520","62355.37","206.20000000000005","134","10","134","568558111","-629039174","10.077","27.48",,
"1084485521","62365.72","205.79999999999995","134","11","134","568559189","-629038862","10.161","27.48",,
"1084485522","62375.64","205.39999999999998","134","10","134","568560240","-629038518","10.152","27.48",,
"1084485523","62385.96","205.0","133","11","133","568561319","-629038159","10.105","27.48",,
"1084485524","62396.49","204.79999999999995","133","10","133","568562408","-629037781","10.189","27.77",,
"1084485525","62406.73","204.39999999999998","133","11","133","568563478","-629037368","10.348","27.77",,
"1084485526","62417.28","204.20000000000005","132","11","132","568564561","-629036887","10.469","27.77",,
"1084485527","62428.01","204.20000000000005","131","11","131","568565662","-629036405","10.674","27.77",,
"1084485528","62438.86","204.0","131","11","131","568566776","-629035876","10.945","27.77",,
"1084485529","62450.18","203.60000000000002","130","10","130","568567924","-629035279","11.271","26.78",,
"1084485530","62461.84","203.39999999999998","129","10","129","568569091","-629034654","11.505","26.78",,
"1084485531","62473.66","203.20000000000005","129","10","129","568570273","-629034025","11.785","26.78",,
"1084485532","62485.36","203.0","128","11","128","568571460","-629033361","12.111","26.78",,
"1084485533","62497.68","202.60000000000002","127","10","127","568572698","-629032630","12.438","26.78",,
"1084485534","62510.52","202.0","127","10","127","568573970","-629031833","12.69","28.48",,
"1084485535","62523.68","201.60000000000002","127","11","127","568575256","-629030993","12.848","28.48",,
"1084485536","62536.75","201.0","126","10","126","568576538","-629030167","12.876","28.48",,
"1084485537","62549.62","200.39999999999998","126","10","126","568577803","-629029345","12.83","28.48",,
"1084485538","62562.38","199.79999999999995","125","10","125","568579057","-629028528","12.69","28.48",,
"1084485539","62575.19","199.20000000000005","125","10","125","568580305","-629027699","12.634","26.86",,
"1084485540","62587.58","198.79999999999995","125","10","125","568581531","-629026925","12.466","26.86",,
"1084485541","62599.83","198.60000000000002","124","10","124","568582752","-629026188","12.27","26.86",,
"1084485542","62611.99","198.39999999999998","124","10","124","568583963","-629025480","12.093","26.86",,
"1084485543","62623.92","198.20000000000005","124","11","124","568585153","-629024803","11.85","26.86",,
"1084485544","62635.3","198.20000000000005","124","10","124","568586300","-629024146","11.514","27.35",,
"1084485545","62646.86","198.20000000000005","123","11","123","568587467","-629023595","11.234","27.35",,
"1084485546","62657.63","198.39999999999998","123","10","123","568588569","-629023110","10.814","27.35",,
"1084485547","62668.06","198.39999999999998","123","10","123","568589631","-629022571","10.609","27.35",,
"1084485548","62678.24","198.60000000000002","123","11","123","568590673","-629022002","10.488","27.35",,
"1084485549","62688.74","199.0","123","11","123","568591744","-629021486","10.413","25.72",,
"1084485550","62699.12","199.20000000000005","123","11","123","568592806","-629020970","10.348","25.72",,
"1084485551","62709.64","199.39999999999998","123","11","123","568593862","-629020431","10.292","25.72",,
"1084485552","62719.71","199.60000000000002","123","11","123","568594891","-629019917","10.217","25.72",,
"1084485553","62729.88","199.79999999999995","122","10","122","568595932","-629019396","10.198","25.72",,
"1084485554","62740.23","199.79999999999995","121","10","121","568596942","-629018693","10.189","25.02",,
"1084485555","62750.59","199.79999999999995","121","10","121","568597823","-629017670","10.282","25.02",,
"1084485556","62760.92","200.0","120","11","120","568598586","-629016456","10.273","25.02",,
"1084485557","62771.28","200.0","120","10","120","568599152","-629015048","10.058","25.02",,
