record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1083005353","38697.06","146.39999999999998","10","146","146","24.67","569226050","-630140646","6.298",,
"1083005354","38703.66","146.60000000000002","10","146","146","24.67","569226750","-630140541","6.373",,
"1083005355","38710.14","146.79999999999995","10","146","146","24.67","569227431","-630140362","6.364",,
"1083005356","38716.54","146.79999999999995","10","145","145","24.67","569228098","-630140144","6.373",,
"1083005357","38722.66","146.79999999999995","10","145","145","24.67","569228739","-630139927","6.252",,
"1083005358","38728.67","147.0","10","145","145","24.67","569229374","-630139721","6.13",,
"1083005359","38734.5","147.20000000000005","10","145","145","25.5","569229987","-630139476","5.878",,
"1083005360","38740.55","147.39999999999998","10","144","144","25.5","569230594","-630139163","5.71",,
"1083005361","38746.19","147.79999999999995","10","144","144","25.5","569231159","-630138838","5.486",,
"1083005362","38751.57","148.0","10","143","143","25.5","569231691","-630138505","5.235",,
"1083005363","38756.59","148.20000000000005","10","143","143","25.5","569232176","-630138156","4.973",,
"1083005364","38761.17","148.60000000000002","10","142","142","26.05","569232599","-630137759","4.693",,
"1083005365","38765.93","149.0","10","142","142","26.05","569232992","-630137296","4.516",,
"1083005366","38770.44","149.60000000000002","10","141","141","26.05","569233316","-630136756","4.619",,
"1083005367","38774.98","150.0","10","141","141","26.05","569233619","-630136184","4.675",,
"1083005368","38779.7","150.60000000000002","10","140","140","28.39","569233912","-630135566","4.768",,
"1083005369","38784.61","151.20000000000005","10","140","140","28.39","569234213","-630134925","4.796",,
"1083005370","38789.46","151.60000000000002","10","139","139","28.39","569234499","-630134288","4.731",,
"1083005371","38794.4","152.20000000000005","10","139","139","28.39","569234778","-630133617","4.899",,
"1083005372","38799.52","152.39999999999998","10","139","139","28.39","569235054","-630132911","5.02",,
"1083005373","38804.81","152.79999999999995","10","139","139","27.59","569235367","-630132225","5.039",,
"1083005374","38809.71","153.0","10","139","139","27.59","569235676","-630131587","5.095",,
"1083005375","38814.79","153.0","10","139","139","27.59","569235986","-630130910","5.188",,
"1083005376","38820.49","153.20000000000005","10","140","140","27.59","569236310","-630130141","5.402",,
"1083005377","38826.08","153.60000000000002","10","140","140","27.59","569236643","-630129427","5.263",,
"1083005378","38831.18","154.0","10","140","140","28.92","569236953","-630128766","5.123",,
"1083005379","38836.01","154.39999999999998","10","140","140","28.92","569237267","-630128149","5.039",,
"1083005380","38841.01","154.60000000000002","10","140","140","28.92","569237584","-630127509","5.048",,
"1083005381","38845.95","155.0","10","140","140","28.92","569237868","-630126860","4.917",,
"1083005382","38850.54","155.39999999999998","10","140","140","28.92","569238144","-630126240","4.843",,
"1083005383","38855.23","155.60000000000002","10","140","140","29.81","569238430","-630125619","4.712",,
"1083005384","38859.87","155.79999999999995","10","140","140","29.81","569238743","-630125043","4.591",,
"1083005385","38864.23","156.20000000000005","10","140","140","29.81","569239032","-630124509","4.339",,
"1083005386","38868.2","156.60000000000002","10","140","140","29.81","569239318","-630124027","4.236",,
"1083005387","38872.21","156.79999999999995","10","139","139","29.81","569239590","-630123530","4.189",,
"1083005388","38876.07","157.39999999999998","10","139","139","30.5","569239889","-630123085","4.078",,
"1083005389","38880.42","158.20000000000005","10","139","139","30.5","569240207","-630122590","4.078",,
"1083005390","38884.61","158.60000000000002","10","139","139","30.5","569240522","-630122111","4.068",,
"1083005391","38888.83","159.0","10","138","138","30.5","569240851","-630121659","4.04",,
"1083005392","38892.92","159.60000000000002","10","138","138","30.5","569241143","-630121177","4.012",,
"1083005393","38896.79","160.0","10","138","138","30.5","569241409","-630120707","3.77",,
"1083005394","38900.77","160.39999999999998","10","138","138","29.39","569241690","-630120239","3.872",,
"1083005395","38904.35","160.60000000000002","10","138","138","29.39","569241946","-630119813","3.667",,
"1083005396","38907.97","160.79999999999995","10","138","138","29.39","569242219","-630119411","3.639",,
"1083005397","38911.33","161.0","10","138","138","29.39","569242479","-630119037","3.555",,
"1083005398","38914.75","161.20000000000005","10","138","138","29.43","569242738","-630118637","3.602",,
"1083005399","38918.48","161.60000000000002","10","138","138","29.43","569243007","-630118205","3.62",,
"1083005400","38922.15","162.0","10","138","138","29.43","569243265","-630117758","3.648",,
"1083005401","38925.93","162.39999999999998","10","138","138","29.43","569243525","-630117295","3.667",,
"1083005402","38929.78","162.79999999999995","10","138","138","29.43","569243811","-630116860","3.714",,
"1083005403","38933.49","162.79999999999995","10","138","138","28.28","569244092","-630116439","3.751",,
"1083005404","38937.19","163.20000000000005","10","139","139","28.28","569244369","-630116011","3.76",,
"1083005405","38940.98","163.39999999999998","10","139","139","28.28","569244653","-630115562","3.844",,
"1083005406","38945.15","163.60000000000002","10","139","139","28.28","569244955","-630115083","3.872",,
"1083005407","38949.33","164.0","10","139","139","28.28","569245264","-630114608","4.05",,
"1083005408","38953.65","164.20000000000005","10","139","139","28.3","569245591","-630114142","4.161",,
"1083005409","38957.83","164.39999999999998","10","140","140","28.3","569245889","-630113647","4.301",,
"1083005410","38962.26","164.60000000000002","10","140","140","28.3","569246219","-630113125","4.591",,
"1083005411","38966.9","165.0","10","141","141","28.3","569246551","-630112579","4.572",,
"1083005412","38971.7","165.20000000000005","10","141","141","28.3","569246878","-630111989","4.712",,
"1083005413","38976.63","165.39999999999998","10","141","141","26.74","569247221","-630111400","4.852",,
"1083005414","38981.44","165.79999999999995","10","141","141","26.74","569247576","-630110825","4.973",,
"1083005415","38986.56","166.20000000000005","10","141","141","26.74","569247963","-630110236","5.067",,
"1083005416","38991.92","166.39999999999998","10","141","141","26.74","569248377","-630109668","5.095",,
"1083005417","38997.22","167.0","10","141","141","26.74","569248751","-630109061","5.132",,
"1083005418","39002.04","167.20000000000005","10","141","141","26.74","569249105","-630108489","5.123",,
"1083005419","39007.17","167.60000000000002","10","141","141","27.28","569249468","-630107885","5.216",,
"1083005420","39012.18","167.79999999999995","10","140","140","27.28","569249814","-630107267","5.3",,
"1083005421","39017.42","168.20000000000005","10","140","140","27.28","569250178","-630106627","5.365",,
"1083005422","39022.7","168.39999999999998","10","140","140","27.28","569250562","-630105995","5.402",,
"1083005423","39028.2","168.79999999999995","10","139","139","27.28","569250962","-630105355","5.44",,
"1083005424","39033.85","168.79999999999995","10","139","139","29.6","569251377","-630104699","5.598",,
"1083005425","39039.7","169.0","10","139","139","29.6","569251828","-630104045","5.813",,
"1083005426","39045.9","169.20000000000005","10","139","139","29.6","569252310","-630103391","6.018",,
"1083005427","39051.97","169.20000000000005","10","138","138","29.6","569252789","-630102744","6.233",,
"1083005428","39058.43","169.20000000000005","10","138","138","31.94","569253327","-630102059","6.737",,
"1083005429","39065.92","169.20000000000005","10","137","137","31.94","569253948","-630101316","7.306",,
"1083005430","39073.68","169.20000000000005","10","137","137","31.94","569254568","-630100512","7.679",,
"1083005431","39081.61","169.20000000000005","10","137","137","31.94","569255270","-630099801","8.034",,
"1083005432","39089.78","169.20000000000005","10","137","137","31.94","569256009","-630099094","8.454",,
"1083005433","39098.27","169.0","10","136","136","32.31","569256808","-630098397","8.818",,
"1083005434","39107.37","168.79999999999995","10","136","136","32.31","569257659","-630097686","9.032",,
"1083005435","39116.69","168.39999999999998","10","136","136","32.31","569258564","-630097027","9.256",,
"1083005436","39126.41","168.0","10","135","135","32.31","569259508","-630096388","9.387",,
"1083005437","39136.0","167.0","10","135","135","32.31","569260455","-630095763","9.433",,
"1083005438","39145.87","167.0","10","135","135","32.31","569261423","-630095178","9.387",,
"1083005439","39155.38","166.79999999999995","10","134","134","32.17","569262366","-630094616","9.349",,
"1083005440","39164.48","166.79999999999995","10","133","133","32.17","569263277","-630094065","9.144",,
"1083005441","39173.6","166.79999999999995","10","133","133","32.17","569264196","-630093570","8.827",,
"1083005442","39182.52","166.79999999999995","10","132","132","32.17","569265076","-630093104","8.388",,
"1083005443","39190.58","166.79999999999995","10","131","131","33.26","569265882","-630092660","8.015",,
"1083005444","39197.97","167.20000000000005","10","130","130","33.26","569266647","-630092297","7.539",,
"1083005445","39205.85","167.39999999999998","10","130","130","33.26","569267459","-630091972","7.465",,
"1083005446","39213.7","167.79999999999995","10","130","130","33.26","569268283","-630091695","7.828",,
"1083005447","39221.41","168.39999999999998","10","129","129","33.26","569269109","-630091568","7.847",,
"1083005448","39229.25","168.79999999999995","10","129","129","33.26","569269949","-630091462","7.94",,
"1083005449","39237.28","169.20000000000005","10","129","129","34.38","569270805","-630091417","8.052",,
"1083005450","39245.18","169.39999999999998","10","129","129","34.38","569271671","-630091457","8.248",,
"1083005451","39253.85","169.79999999999995","10","129","129","34.38","569272608","-630091488","8.594",,
"1083005452","39263.0","169.79999999999995","10","129","129","34.38","569273585","-630091525","8.892",,
"1083005453","39272.1","169.79999999999995","10","129","129","32.36","569274567","-630091701","9.125",,
"1083005454","39281.69","169.79999999999995","10","128","128","32.36","569275591","-630091897","9.303",,
"1083005455","39291.55","169.60000000000002","10","128","128","32.36","569276630","-630092081","9.359",,
"1083005456","39301.12","169.39999999999998","10","128","128","32.36","569277647","-630092216","9.303",,
"1083005457","39310.31","169.20000000000005","10","128","128","32.36","569278625","-630092330","9.032",,
"1083005458","39319.38","169.20000000000005","10","127","127","31.02","569279574","-630092506","8.78",,
"1083005459","39327.83","169.20000000000005","10","126","126","31.02","569280480","-630092738","8.696",,
"1083005460","39336.49","169.20000000000005","10","125","125","31.02","569281396","-630092979","8.603",,
"1083005461","39345.1","169.20000000000005","10","125","125","31.02","569282296","-630093194","8.435",,
"1083005462","39353.22","169.20000000000005","10","124","124","31.02","569283171","-630093391","8.388",,
"1083005463","39361.74","169.39999999999998","10","124","124","29.74","569284060","-630093570","8.286",,
"1083005464","39369.5","169.79999999999995","10","123","123","29.74","569284896","-630093722","8.108",,
"1083005465","39377.36","170.0","10","123","123","29.74","569285739","-630093925","8.015",,
"1083005466","39385.35","170.0","10","123","123","29.74","569286596","-630094063","7.884",,
"1083005467","39393.49","170.0","10","124","124","29.74","569287447","-630094229","7.81",,
"1083005468","39400.99","170.0","10","124","124","29.74","569288249","-630094444","7.633",,
"1083005469","39408.63","170.20000000000005","10","125","125","28.49","569289073","-630094641","7.623",,
"1083005470","39416.8","170.0","10","126","126","28.49","569289931","-630094786","7.707",,
"1083005471","39424.71","170.20000000000005","10","126","126","28.49","569290764","-630094943","7.726",,
"1083005472","39432.51","170.39999999999998","10","127","127","28.49","569291574","-630095102","7.67",,
"1083005473","39439.77","170.79999999999995","10","127","127","28.44","569292343","-630095284","7.605",,
"1083005474","39446.65","171.0","10","127","127","28.44","569293104","-630095429","7.511",,
"1083005475","39454.31","171.0","10","127","127","28.44","569293921","-630095602","7.521",,
"1083005476","39462.2","171.39999999999998","10","127","127","28.44","569294739","-630095838","7.558",,
"1083005477","39469.83","171.39999999999998","10","127","127","28.44","569295540","-630096128","7.735",,
"1083005478","39477.75","171.60000000000002","10","127","127","29.59","569296357","-630096459","7.931",,
"1083005479","39485.78","172.0","10","128","128","29.59","569297178","-630096902","8.23",,
"1083005480","39494.54","172.0","10","128","128","29.59","569298046","-630097415","8.668",,
"1083005481","39503.67","172.0","10","128","128","29.59","569298925","-630098060","9.256",,
"1083005482","39513.68","172.0","10","128","128","29.59","569299820","-630098922","9.984",,
"1083005483","39524.06","172.0","10","128","128","29.96","569300746","-630099869","10.646",,
"1083005484","39535.21","171.60000000000002","10","127","127","29.96","569301780","-630100815","11.318",,
"1083005485","39547.24","170.79999999999995","10","127","127","29.96","569302896","-630101799","11.785",,
"1083005486","39560.1","170.20000000000005","10","126","126","29.96","569304085","-630102767","12.111",,
"1083005487","39572.91","169.20000000000005","10","124","124","29.96","569305277","-630103688","12.354",,
"1083005488","39584.94","167.20000000000005","10","123","123","27.85","569306455","-630104518","12.531",,
"1083005489","39597.42","166.0","10","121","121","27.85","569307667","-630105374","12.652",,
"1083005490","39609.97","165.39999999999998","10","120","120","27.85","569308917","-630106157","12.727",,
"1083005491","39622.79","164.0","10","120","120","27.85","569310190","-630106925","12.69",,
"1083005492","39635.54","163.39999999999998","10","119","119","27.85","569311465","-630107661","12.596",,
"1083005493","39648.3","163.20000000000005","10","119","119","27.23","569312730","-630108412","12.587",,
"1083005494","39660.84","163.20000000000005","10","119","119","27.23","569313985","-630109152","12.55",,
"1083005495","39673.31","163.20000000000005","10","119","119","27.23","569315236","-630109894","12.456",,
"1083005496","39685.91","163.20000000000005","10","119","119","27.23","569316474","-630110684","12.298",,
"1083005497","39698.07","163.20000000000005","10","118","118","27.23","569317653","-630111483","11.915",,
"1083005498","39709.93","163.39999999999998","10","118","118","26.81","569318773","-630112320","11.617",,
"1083005499","39721.31","163.60000000000002","11","118","118","26.81","569319837","-630113213","11.542",,
"1083005500","39732.51","163.79999999999995","11","117","117","26.81","569320897","-630114064","11.411",,
"1083005501","39743.76","164.0","11","116","116","26.81","569321969","-630114865","11.29",,
"1083005502","39754.59","164.20000000000005","11","116","116","26.81","569323027","-630115579","11.076",,
"1083005503","39765.27","164.60000000000002","11","116","116","26.53","569324091","-630116209","10.87",,
"1083005504","39775.73","165.0","11","116","116","26.53","569325159","-630116730","10.646",,
"1083005505","39785.99","165.0","11","116","116","26.53","569326244","-630117141","10.665",,
"1083005506","39796.56","165.0","11","116","116","26.53","569327366","-630117376","10.59",,
"1083005507","39806.86","165.0","11","117","117","26.53","569328484","-630117500","10.506",,
"1083005508","39817.56","165.0","11","117","117","27.14","569329635","-630117590","10.516",,
"1083005509","39828.45","165.0","11","117","117","27.14","569330798","-630117614","10.506",,
"1083005510","39839.14","165.0","11","117","117","27.14","569331950","-630117564","10.525",,
"1083005511","39850.02","165.0","11","118","118","27.14","569333103","-630117487","10.488",,
"1083005512","39860.49","165.0","11","118","118","27.14","569334219","-630117271","10.441",,
"1083005513","39871.19","164.79999999999995","11","118","118","25.96","569335346","-630116969","10.59",,
"1083005514","39881.89","164.79999999999995","11","118","118","25.96","569336461","-630116584","10.684",,
"1083005515","39892.57","164.79999999999995","11","118","118","25.96","569337559","-630116136","10.712",,
"1083005516","39903.1","164.79999999999995","11","119","119","25.96","569338614","-630115578","10.665",,
"1083005517","39913.47","164.60000000000002","11","119","119","25.96","569339648","-630114931","10.805",,
"1083005518","39924.44","164.60000000000002","11","119","119","25.18","569340713","-630114200","11.104",,
"1083005519","39935.61","164.60000000000002","11","119","119","25.18","569341785","-630113388","11.467",,
"1083005520","39947.11","164.20000000000005","11","120","120","25.18","569342891","-630112553","11.729",,
"1083005521","39959.2","163.79999999999995","11","120","120","25.18","569344038","-630111667","12.102",,
"1083005522","39971.57","163.60000000000002","11","120","120","25.18","569345223","-630110766","12.531",,
"1083005523","39984.44","163.0","11","120","120","23.48","569346455","-630109829","12.998",,
"1083005524","39997.68","162.60000000000002","11","120","120","23.48","569347717","-630108846","13.296",,
"1083005525","40011.51","162.0","11","120","120","23.48","569349030","-630107853","13.632",,
"1083005526","40025.44","161.20000000000005","11","120","120","23.48","569350343","-630106811","13.968",,
"1083005527","40039.42","160.60000000000002","11","120","120","23.48","569351670","-630105760","14.164",,
"1083005528","40053.8","160.0","11","120","120","20.77","569353045","-630104702","14.416",,
"1083005529","40068.41","159.20000000000005","11","120","120","20.77","569354468","-630103710","14.537",,
"1083005530","40083.3","158.39999999999998","11","120","120","20.77","569355927","-630102756","14.724",,
"1083005531","40098.26","157.60000000000002","11","120","120","20.77","569357414","-630101869","14.808",,
"1083005532","40113.2","156.79999999999995","11","120","120","20.77","569358925","-630101066","14.873",,
"1083005533","40128.21","156.0","11","120","120","19.75","569360472","-630100360","14.985",,
"1083005534","40143.54","155.20000000000005","11","120","120","19.75","569362056","-630099741","15.041",,
"1083005535","40158.51","154.60000000000002","11","120","120","19.75","569363612","-630099157","14.864",,
"1083005536","40173.37","154.20000000000005","11","121","121","19.75","569365165","-630098686","14.612",,
"1083005537","40187.87","153.79999999999995","11","121","121","19.75","569366696","-630098270","14.463",,
"1083005538","40202.23","153.60000000000002","11","121","121","19.75","569368228","-630097962","14.379",,
"1083005539","40216.55","153.20000000000005","11","121","121","20.25","569369753","-630097736","14.201",,
"1083005540","40230.59","153.0","11","121","121","20.25","569371259","-630097557","14.043",,
"1083005541","40244.7","153.0","11","122","122","20.25","569372773","-630097436","13.987",,
"1083005542","40258.93","153.0","11","122","122","20.25","569374284","-630097388","13.959",,
"1083005543","40272.54","152.79999999999995","11","122","122","19.8","569375757","-630097325","13.903",,
"1083005544","40286.41","152.79999999999995","11","123","123","19.8","569377244","-630097279","13.819",,
"1083005545","40299.84","152.79999999999995","11","123","123","19.8","569378694","-630097194","13.511",,
"1083005546","40313.33","152.60000000000002","11","123","123","19.8","569380130","-630097050","13.175",,
"1083005547","40326.6","152.60000000000002","11","123","123","19.8","569381519","-630096816","12.932",,
"1083005548","40339.06","152.39999999999998","11","124","124","19.89","569382850","-630096455","12.979",,
"1083005549","40351.65","152.20000000000005","11","124","124","19.89","569384183","-630096005","12.895",,
"1083005550","40364.57","152.20000000000005","11","124","124","19.89","569385531","-630095497","12.83",,
"1083005551","40377.65","152.20000000000005","11","124","124","19.89","569386867","-630094893","12.839",,
"1083005552","40390.51","152.20000000000005","11","124","124","19.89","569388166","-630094213","12.811",,
"1083005553","40403.26","152.20000000000005","11","124","124","22.71","569389441","-630093464","12.802",,
"1083005554","40416.06","152.20000000000005","11","124","124","22.71","569390684","-630092602","12.736",,
"1083005555","40428.88","152.20000000000005","11","125","125","22.71","569391899","-630091672","12.727",,
"1083005556","40441.42","152.20000000000005","11","125","125","22.71","569393070","-630090661","12.755",,
"1083005557","40454.15","152.39999999999998","11","126","126","22.71","569394220","-630089559","12.783",,
"1083005558","40466.98","152.39999999999998","11","126","126","23.01","569395317","-630088347","12.68",,
"1083005559","40479.52","152.60000000000002","11","127","127","23.01","569396365","-630087086","12.652",,
"1083005560","40492.04","152.79999999999995","11","127","127","23.01","569397373","-630085773","12.559",,
"1083005561","40504.32","153.0","11","128","128","23.01","569398349","-630084454","12.372",,
"1083005562","40516.41","153.20000000000005","11","128","128","23.01","569399286","-630083126","12.205",,
"1083005563","40528.37","153.20000000000005","11","128","128","23.22","569400162","-630081727","12.037",,
"1083005564","40540.46","153.39999999999998","11","128","128","23.22","569400996","-630080258","11.962",,
"1083005565","40552.24","153.60000000000002","11","129","129","23.22","569401780","-630078788","11.747",,
"1083005566","40563.72","153.79999999999995","11","129","129","23.22","569402512","-630077314","11.561",,
"1083005567","40575.02","153.79999999999995","11","129","129","23.22","569403199","-630075824","11.421",,
"1083005568","40586.31","154.0","11","130","130","23.22","569403850","-630074298","11.281",,
"1083005569","40597.67","154.20000000000005","11","130","130","22.17","569404460","-630072747","11.057",,
"1083005570","40608.36","154.60000000000002","11","131","131","22.17","569405008","-630071253","10.73",,
"1083005571","40618.92","154.60000000000002","11","131","131","22.17","569405517","-630069753","10.525",,
"1083005572","40629.36","154.79999999999995","11","131","131","22.17","569406023","-630068274","10.357",,
"1083005573","40639.54","155.0","11","132","132","24.62","569406508","-630066819","10.226",,
"1083005574","40649.73","155.60000000000002","11","132","132","24.62","569406986","-630065366","10.077",,
"1083005575","40659.88","156.20000000000005","11","132","132","24.62","569407461","-630063920","10.03",,
"1083005576","40669.79","156.79999999999995","11","133","133","24.62","569407919","-630062503","9.881",,
"1083005577","40679.55","156.79999999999995","11","133","133","24.62","569408388","-630061115","9.788",,
"1083005578","40689.15","156.79999999999995","11","133","133","24.68","569408843","-630059750","9.685",,
"1083005579","40698.54","156.79999999999995","11","134","134","24.68","569409266","-630058381","9.62",,
"1083005580","40708.23","156.79999999999995","11","134","134","24.68","569409719","-630057004","9.536",,
"1083005581","40717.78","156.79999999999995","11","134","134","24.68","569410152","-630055631","9.611",,
"1083005582","40727.26","156.79999999999995","11","134","134","24.68","569410574","-630054251","9.667",,
"1083005583","40736.89","156.79999999999995","11","134","134","24.68","569411026","-630052873","9.676",,
"1083005584","40746.51","157.0","11","134","134","24.68","569411490","-630051497","9.769",,
"1083005585","40756.5","157.39999999999998","11","134","134","24.68","569411948","-630050056","9.937",,
"1083005586","40766.77","157.79999999999995","11","134","134","24.68","569412440","-630048595","10.133",,
"1083005587","40777.13","158.20000000000005","11","135","135","24.68","569412952","-630047135","10.264",,
"1083005588","40787.62","158.60000000000002","11","135","135","24.68","569413471","-630045661","10.413",,
"1083005589","40798.1","158.60000000000002","11","135","135","23.54","569414016","-630044196","10.562",,
"1083005590","40808.96","158.79999999999995","11","135","135","23.54","569414602","-630042719","10.712",,
"1083005591","40819.71","159.0","11","135","135","23.54","569415196","-630041253","10.88",,
"1083005592","40830.66","159.0","11","135","135","23.54","569415826","-630039784","11.038",,
"1083005593","40841.8","159.0","11","134","134","24.35","569416511","-630038336","11.206",,
"1083005594","40852.95","159.0","11","134","134","24.35","569417259","-630036929","11.421",,
"1083005595","40864.57","158.79999999999995","11","134","134","24.35","569418060","-630035501","11.626",,
"1083005596","40876.42","158.79999999999995","11","134","134","24.35","569418891","-630034078","11.747",,
"1083005597","40888.34","158.60000000000002","11","134","134","24.35","569419750","-630032681","11.803",,
"1083005598","40900.22","158.39999999999998","11","134","134","26.08","569420629","-630031305","11.869",,
"1083005599","40912.27","157.79999999999995","11","134","134","26.08","569421524","-630029933","11.878",,
"1083005600","40924.2","157.60000000000002","11","134","134","26.08","569422421","-630028592","11.831",,
"1083005601","40936.04","157.39999999999998","11","134","134","26.08","569423362","-630027332","11.813",,
"1083005602","40947.92","157.0","11","134","134","26.08","569424339","-630026126","11.943",,
"1083005603","40959.73","157.0","11","133","133","26.08","569425345","-630024986","12.074",,
"1083005604","40971.59","156.79999999999995","11","133","133","25.26","569426395","-630023905","12.186",,
"1083005605","40983.66","156.60000000000002","11","133","133","25.26","569427498","-630022876","12.354",,
"1083005606","40995.89","156.60000000000002","11","132","132","25.26","569428643","-630021903","12.363",,
"1083005607","41008.53","156.39999999999998","11","132","132","25.26","569429833","-630020954","12.456",,
"1083005608","41020.95","156.20000000000005","11","131","131","24.71","569431036","-630020073","12.522",,
"1083005609","41033.58","155.79999999999995","11","131","131","24.71","569432288","-630019301","12.475",,
"1083005610","41046.23","155.60000000000002","11","131","131","24.71","569433564","-630018616","12.456",,
"1083005611","41058.92","155.20000000000005","11","130","130","24.71","569434841","-630017952","12.438",,
"1083005612","41071.34","155.20000000000005","11","130","130","24.71","569436105","-630017338","12.326",,
"1083005613","41083.72","155.0","11","129","129","27.1","569437380","-630016836","12.289",,
"1083005614","41095.71","154.60000000000002","11","129","129","27.1","569438644","-630016417","12.251",,
"1083005615","41107.87","154.60000000000002","11","128","128","27.1","569439938","-630016059","12.326",,
"1083005616","41120.33","154.60000000000002","11","128","128","27.1","569441250","-630015726","12.298",,
"1083005617","41132.58","154.60000000000002","11","127","127","27.1","569442548","-630015395","12.242",,
"1083005618","41144.95","154.60000000000002","11","127","127","27.1","569443852","-630015076","12.233",,
"1083005619","41157.19","154.79999999999995","11","126","126","25.94","569445152","-630014782","12.27",,
"1083005620","41169.28","154.79999999999995","11","125","125","25.94","569446441","-630014468","12.223",,
"1083005621","41181.59","155.0","11","125","125","25.94","569447737","-630014091","12.158",,
"1083005622","41193.83","155.0","11","125","125","25.94","569449030","-630013690","12.13",,
"1083005623","41206.29","155.0","11","125","125","25.56","569450325","-630013244","12.083",,
"1083005624","41218.5","155.20000000000005","11","124","124","25.56","569451604","-630012795","12.037",,
"1083005625","41230.85","155.20000000000005","11","124","124","25.56","569452873","-630012298","11.999",,
"1083005626","41242.7","155.20000000000005","11","124","124","25.56","569454111","-630011829","11.971",,
"1083005627","41254.62","155.20000000000005","11","123","123","25.56","569455339","-630011305","11.887",,
"1083005628","41266.6","155.20000000000005","11","123","123","24.13","569456548","-630010686","11.925",,
"1083005629","41278.43","155.20000000000005","11","123","123","24.13","569457744","-630010009","12.037",,
"1083005630","41290.61","155.20000000000005","11","123","123","24.13","569458962","-630009313","12.121",,
"1083005631","41302.84","155.39999999999998","11","123","123","24.13","569460169","-630008568","12.149",,
"1083005632","41315.03","155.60000000000002","11","123","123","24.13","569461362","-630007783","12.195",,
"1083005633","41327.14","155.60000000000002","11","124","124","24.13","569462539","-630006962","12.223",,
"1083005634","41339.35","155.60000000000002","11","124","124","24.13","569463712","-630006077","12.326",,
"1083005635","41351.68","155.60000000000002","11","124","124","24.13","569464881","-630005162","12.363",,
"1083005636","41364.06","155.60000000000002","11","124","124","24.13","569466051","-630004237","12.391",,
"1083005637","41376.53","155.20000000000005","11","123","123","24.13","569467211","-630003242","12.559",,
"1083005638","41389.13","155.20000000000005","11","123","123","25.14","569468362","-630002194","12.624",,
"1083005639","41401.84","155.0","11","122","122","25.14","569469498","-630001085","12.68",,
"1083005640","41414.35","154.79999999999995","11","122","122","25.14","569470623","-629999989","12.708",,
"1083005641","41427.04","154.79999999999995","11","121","121","25.14","569471750","-629998828","12.858",,
"1083005642","41440.17","154.60000000000002","11","121","121","25.14","569472904","-629997623","13.016",,
"1083005643","41453.33","154.20000000000005","11","120","120","24.24","569474029","-629996349","13.11",,
"1083005644","41466.8","154.0","11","120","120","24.24","569475134","-629994979","13.212",,
"1083005645","41480.41","154.0","11","119","119","24.24","569476234","-629993570","13.39",,
"1083005646","41494.12","153.79999999999995","11","119","119","24.24","569477331","-629992124","13.632",,
"1083005647","41507.95","153.20000000000005","11","119","119","24.24","569478413","-629990623","13.772",,
"1083005648","41521.96","152.79999999999995","11","119","119","25.21","569479508","-629989092","14.024",,
"1083005649","41536.2","152.20000000000005","11","118","118","25.21","569480624","-629987553","14.192",,
"1083005650","41550.45","151.79999999999995","11","118","118","25.21","569481750","-629986018","14.323",,
"1083005651","41564.84","151.20000000000005","11","118","118","25.21","569482882","-629984460","14.453",,
"1083005652","41579.32","150.20000000000005","11","118","118","25.21","569484035","-629982905","14.584",,
"1083005653","41594.03","150.20000000000005","11","117","117","24.68","569485204","-629981342","14.612",,
"1083005654","41608.62","149.39999999999998","11","117","117","24.68","569486371","-629979795","14.631",,
"1083005655","41623.24","149.0","11","117","117","24.68","569487532","-629978234","14.584",,
"1083005656","41637.8","148.20000000000005","11","117","117","24.68","569488694","-629976701","14.519",,
"1083005657","41652.31","147.60000000000002","11","116","116","24.68","569489845","-629975152","14.603",,
"1083005658","41666.79","147.0","11","116","116","24.72","569491008","-629973595","14.742",,
"1083005659","41681.68","146.60000000000002","11","116","116","24.72","569492197","-629972018","14.836",,
"1083005660","41696.7","146.0","11","116","116","24.72","569493390","-629970416","14.994",,
"1083005661","41711.88","145.39999999999998","11","115","115","24.72","569494611","-629968834","15.116",,
"1083005662","41727.22","145.0","11","115","115","24.72","569495855","-629967248","15.349",,
"1083005663","41742.52","144.60000000000002","11","115","115","24.35","569497129","-629965698","15.582",,
"1083005664","41758.33","144.20000000000005","11","115","115","24.35","569498475","-629964172","15.937",,
"1083005665","41774.07","143.60000000000002","11","115","115","24.35","569499860","-629962713","16.067",,
"1083005666","41790.28","142.79999999999995","11","115","115","24.35","569501287","-629961245","16.198",,
"1083005667","41806.48","142.0","11","115","115","24.35","569502747","-629959841","16.273",,
"1083005668","41822.64","141.60000000000002","11","116","116","23.72","569504239","-629958505","16.273",,
"1083005669","41838.96","141.0","11","116","116","23.72","569505780","-629957270","16.217",,
"1083005670","41855.38","140.39999999999998","11","116","116","23.72","569507349","-629956088","16.254",,
"1083005671","41871.62","140.0","11","116","116","23.72","569508915","-629954932","16.245",,
"1083005672","41888.14","139.60000000000002","11","116","116","23.72","569510501","-629953779","16.207",,
"1083005673","41904.38","139.20000000000005","11","116","116","23.72","569512089","-629952687","16.123",,
"1083005674","41920.78","138.79999999999995","11","117","117","23.29","569513682","-629951620","15.983",,
